,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),San Andreas (Carrizo) rev output,San Andreas (Cholame) rev output,San Andreas (Mojave S) output,San Andreas (Coachella) rev output,San Jacinto (Anza) rev output,Garlock (West) output
495,0,0,1,0,1,0,0,0,0,1,0,0
496,0,0,0,0,0,0,1,1,0,0,0,0
497,0,0,0,0,1,0,0,0,0,0,0,0
498,1,1,1,0,0,0,0,0,1,0,1,0
499,0,0,0,1,0,0,0,0,0,0,0,0
500,1,1,1,0,0,0,0,0,0,0,1,1
501,1,1,0,0,0,0,0,0,0,0,1,0
502,1,1,1,0,0,1,0,0,0,1,0,0
503,1,1,0,0,0,0,0,0,0,0,0,0
504,0,0,0,0,1,0,0,0,0,1,0,0
505,0,0,0,1,0,0,1,1,1,0,1,0
506,1,1,1,1,0,0,0,0,0,0,1,0
507,1,1,1,0,0,0,0,0,0,0,0,0
508,1,1,1,1,0,1,0,0,0,0,0,0
509,0,0,0,1,0,0,0,0,0,0,0,0
510,0,0,0,0,0,0,1,1,0,0,0,0
511,0,0,1,1,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0,0,0
513,1,1,1,0,0,0,0,0,0,0,1,0
514,0,0,0,0,0,1,0,0,0,0,1,0
515,1,1,1,1,1,1,0,0,0,0,0,0
516,1,1,1,0,0,0,0,0,0,0,1,1
517,1,1,1,0,0,0,0,0,0,0,0,0
518,1,1,0,0,1,0,0,0,0,0,0,0
519,1,1,0,0,1,1,0,0,1,0,0,0
520,1,1,1,0,1,0,0,0,0,0,0,0
521,1,1,1,1,1,1,0,0,0,0,0,0
522,0,0,1,1,0,0,0,0,0,0,0,0
523,1,1,0,0,1,0,0,0,0,0,0,0
524,1,1,1,0,0,1,0,0,0,0,0,0
525,1,1,0,0,0,0,0,0,0,0,0,0
526,0,0,0,0,0,1,1,1,1,1,0,0
527,1,1,0,0,1,0,0,0,0,0,0,0
528,1,1,0,0,1,0,0,0,1,0,0,0
529,1,1,0,1,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,1,1,1,1,0,0
531,0,0,0,1,0,0,1,1,1,0,0,0
532,1,1,0,1,0,0,0,0,1,0,0,0
533,1,1,0,0,0,0,0,0,0,0,1,0
534,1,1,0,1,0,0,0,0,0,0,1,0
535,1,1,1,1,0,1,0,0,0,0,0,0
536,0,0,0,1,0,0,0,0,0,0,0,0
537,1,0,1,1,0,0,1,1,0,0,0,0
538,0,0,0,0,0,0,0,0,0,0,0,0
539,0,0,0,0,0,1,0,0,1,0,0,0
540,0,0,0,0,0,0,0,0,0,0,0,0
541,0,0,1,1,0,1,0,0,0,0,0,0
542,1,1,1,1,0,1,0,0,0,0,0,0
543,0,1,1,0,0,1,0,0,0,0,0,0
544,0,0,0,0,1,1,1,1,0,0,0,0
545,1,1,0,1,0,0,0,0,0,0,0,0
546,1,1,0,1,0,1,0,0,0,0,0,0
547,1,1,0,0,0,0,0,0,1,1,0,0
548,1,0,1,0,0,0,0,0,0,0,1,0
549,0,1,0,1,0,0,0,0,0,0,0,0
550,1,1,0,0,0,0,0,0,0,0,0,0
551,1,1,1,1,1,0,0,0,0,0,0,0
552,0,0,0,0,1,0,0,0,1,0,0,1
553,1,1,1,1,0,0,0,0,0,0,0,0
554,0,0,1,0,1,0,0,0,0,0,0,0
555,1,1,0,1,0,0,0,0,0,0,0,0
556,2,0,0,1,0,0,1,1,0,0,0,0
557,1,1,1,1,0,0,0,0,0,0,0,0
558,1,1,1,0,0,0,0,0,0,0,0,0
559,1,1,0,1,0,0,0,0,0,0,1,0
560,0,0,0,0,1,0,0,0,1,0,0,1
561,1,1,0,1,0,0,0,0,0,0,1,0
562,0,0,0,0,0,0,0,0,1,0,0,0
563,0,1,0,1,0,1,0,0,0,0,0,0
564,1,1,0,0,1,0,0,0,0,0,0,1
565,1,1,0,1,0,0,0,0,0,0,1,0
566,1,0,1,1,0,0,0,1,0,0,0,0
567,1,1,1,1,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0,0,1,0,0
569,0,0,1,0,1,0,0,0,0,0,0,0
570,1,1,0,0,1,1,0,0,0,0,0,0
571,1,1,0,1,0,1,0,0,0,0,0,0
572,1,1,1,0,0,0,0,0,0,0,0,0
573,0,0,1,1,1,0,0,0,0,0,0,0
574,1,0,1,0,1,0,1,1,0,0,0,0
575,1,1,1,0,0,0,0,0,0,0,0,0
576,1,1,1,0,0,1,0,0,0,0,0,0
577,0,0,0,1,0,0,0,0,0,0,0,0
578,0,0,0,0,1,0,0,0,0,0,0,0
579,1,1,0,0,0,0,0,0,0,0,1,0
580,1,1,1,0,1,0,0,0,0,1,0,0
581,1,1,1,0,0,0,0,0,0,0,0,0
582,0,0,1,0,0,0,0,0,0,0,0,0
583,1,0,1,0,0,0,0,0,0,0,0,0
584,0,1,1,0,0,0,0,0,0,0,0,0
585,1,1,0,0,0,0,0,0,0,1,0,0
586,0,0,0,0,1,0,0,0,0,0,0,0
587,1,1,0,0,0,0,0,0,1,0,0,0
588,1,1,1,0,1,0,0,0,0,0,0,0
589,1,1,1,0,1,1,0,0,0,0,0,0
590,1,1,0,0,1,0,0,0,0,0,0,0
591,0,0,1,0,1,0,0,0,0,1,0,0
592,0,1,1,1,0,1,1,0,0,0,0,0
593,0,0,0,0,0,0,0,0,0,0,0,0
594,1,0,0,0,0,0,1,1,1,0,0,0
595,1,1,1,0,0,0,0,0,0,1,0,0
596,0,0,0,0,0,0,0,0,0,0,0,1
597,0,0,0,0,0,0,1,1,1,0,0,1
598,2,1,1,0,1,0,0,0,0,0,0,0
599,0,0,1,1,1,0,0,0,0,0,0,0
600,0,0,0,1,0,0,0,0,0,0,1,0
601,2,1,0,1,0,0,0,0,1,0,0,0
602,0,1,1,1,0,0,1,0,0,0,0,0
603,1,1,1,1,0,0,0,0,0,0,0,0
604,0,0,0,0,1,0,0,0,0,0,0,0
605,1,1,0,1,0,0,0,0,0,0,0,0
606,1,1,0,1,0,0,0,0,0,0,0,0
607,0,0,0,0,1,0,1,1,1,1,0,0
608,1,1,0,0,0,0,0,0,0,0,0,0
609,2,1,1,0,1,0,0,0,0,0,0,0
610,1,1,1,0,0,0,0,0,0,0,0,0
611,1,1,1,0,1,0,0,0,0,0,0,0
612,1,1,0,1,0,0,0,0,1,0,0,0
613,1,1,1,0,0,0,0,0,0,1,0,0
614,1,1,1,0,0,0,0,0,0,0,0,0
615,0,0,0,0,0,1,1,1,1,1,0,0
616,1,1,0,0,0,0,0,0,0,0,0,0
617,0,0,0,0,1,0,1,1,1,0,0,0
618,0,0,0,1,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,1,1,1,1,0,0
620,1,1,1,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0,0,0
622,1,1,1,0,0,0,0,0,0,0,0,0
623,0,0,0,0,1,0,1,1,0,0,0,0
624,1,0,0,0,1,0,0,1,1,0,0,1
625,0,0,0,1,0,0,0,0,0,0,0,0
626,1,0,0,0,0,0,0,0,1,0,1,0
627,1,1,2,0,1,0,0,0,0,0,0,0
628,1,1,0,1,0,0,0,0,0,0,0,0
629,1,1,1,0,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,1,0,0,0,1,1,0,0,0,0
632,1,1,0,0,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,1,1,1,1,0,0
634,1,1,0,0,0,1,0,0,1,0,0,1
635,0,0,1,0,1,0,0,0,0,0,0,0
636,0,0,0,0,0,0,1,1,0,1,0,0
637,0,0,0,1,0,0,0,0,0,0,0,0
638,1,1,0,0,0,1,0,0,0,0,0,0
639,0,0,0,1,0,1,1,1,1,0,0,0
640,0,0,0,0,1,0,0,0,0,0,0,0
641,1,1,1,0,0,0,0,0,0,0,0,0
642,0,0,1,0,0,0,1,1,0,0,0,0
643,1,1,1,1,1,0,0,0,0,0,0,0
644,1,1,1,1,0,1,0,0,1,0,0,0
645,1,1,1,1,0,0,0,0,0,0,0,0
646,0,0,0,0,0,0,1,1,0,0,0,0
647,0,0,1,0,0,0,0,0,0,0,0,0
648,0,1,1,0,0,0,1,1,0,0,0,0
649,1,1,1,1,0,0,0,0,0,0,0,0
650,0,0,1,1,0,0,0,0,0,0,1,0
651,1,1,1,0,0,0,0,0,0,1,0,0
652,1,1,1,0,1,1,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0,0,0,0,0
654,1,1,1,0,0,1,0,0,0,0,0,0
655,1,1,1,0,0,0,0,0,0,0,0,0
656,1,1,1,0,1,0,0,0,0,0,0,0
657,1,1,1,0,1,0,0,0,0,0,0,0
658,1,1,1,1,0,0,0,0,0,0,0,0
659,1,1,1,0,1,0,0,0,0,0,0,0
660,1,0,1,0,0,0,0,0,0,0,0,0
661,1,1,1,0,0,0,0,0,0,0,1,0
662,0,0,0,1,0,0,1,1,0,0,0,0
663,0,0,0,1,0,0,1,1,0,0,0,0
664,1,1,1,0,1,0,0,0,0,0,0,0
665,1,0,0,0,1,0,0,1,0,0,0,0
666,1,1,0,1,0,0,0,0,0,0,0,1
667,1,1,1,0,0,0,0,0,0,0,0,0
668,1,1,1,1,0,0,0,0,0,0,0,1
669,0,1,0,1,0,1,0,0,0,0,0,0
670,0,0,0,0,1,0,0,0,0,0,0,0
671,0,0,1,1,0,0,0,0,0,0,0,0
672,1,1,1,1,0,1,0,0,0,0,0,0
673,1,1,0,0,0,0,0,0,0,0,0,0
674,0,0,0,0,0,0,1,1,0,0,0,0
675,0,0,1,1,0,0,0,0,0,0,0,0
676,0,0,0,1,0,0,0,0,0,0,0,0
677,1,1,0,0,0,0,0,0,0,0,0,0
678,1,1,1,0,0,0,0,0,0,1,0,0
679,0,0,1,1,0,0,0,0,0,0,0,0
680,1,1,1,0,0,0,0,0,0,0,0,0
681,0,0,0,1,0,0,0,0,0,0,0,0
682,1,1,1,1,0,1,0,0,0,0,0,0
683,1,1,1,0,0,0,0,0,0,0,0,0
684,0,0,0,1,1,0,1,1,0,0,0,0
685,0,0,0,0,1,0,0,0,0,0,0,0
686,1,1,1,0,0,0,0,0,0,0,0,0
687,0,0,0,1,0,0,1,1,0,0,0,0
688,0,0,0,0,0,0,0,0,0,0,0,0
689,0,0,0,1,0,0,1,1,1,0,1,0
690,1,1,0,0,0,0,0,0,1,1,0,0
691,1,1,1,1,0,1,0,0,0,0,0,0
692,1,1,1,0,0,0,0,0,0,0,0,0
693,0,0,0,0,0,0,1,1,1,0,0,0
694,1,1,0,0,0,0,0,0,0,0,0,0
695,2,1,0,0,0,0,0,0,0,0,0,0
696,1,1,1,1,0,0,0,0,0,0,0,0
697,1,1,0,1,0,0,0,0,0,0,0,0
698,0,1,0,0,0,0,1,1,1,0,0,0
699,0,0,0,0,1,1,0,0,0,0,0,0
700,0,0,1,0,0,0,0,0,0,0,0,0
701,0,0,0,1,0,0,1,1,1,0,0,0
702,0,0,0,1,0,1,1,1,1,0,0,0
703,1,1,1,1,0,1,0,0,0,0,0,0
704,1,1,0,0,0,0,0,0,0,0,0,0
705,0,0,0,0,0,1,0,0,1,1,0,0
706,1,1,0,1,1,0,0,0,0,0,0,0
707,1,1,0,0,0,1,0,0,0,0,0,0
708,0,0,0,0,0,1,0,0,0,0,0,0
709,1,1,1,1,0,0,0,0,0,0,1,0
710,1,1,0,1,0,1,0,0,0,0,0,0
711,1,1,1,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,1,1,1,1,1,0,0
713,0,0,1,1,0,0,0,0,0,0,0,0
714,0,1,0,1,0,0,1,1,1,0,0,0
715,0,0,0,0,0,0,0,0,0,0,0,0
716,1,1,0,0,0,0,0,0,1,0,0,0
717,1,1,1,0,0,0,0,0,0,0,0,0
718,0,0,0,1,0,0,0,0,1,0,0,0
719,1,1,0,0,0,0,0,0,1,0,0,0
720,0,1,1,0,0,0,1,0,0,0,0,0
721,0,0,1,0,0,0,0,0,0,0,0,0
722,1,1,0,0,1,0,0,0,0,0,0,0
723,1,1,0,0,1,0,0,0,0,0,0,0
724,1,0,0,0,0,0,0,0,0,0,0,0
725,1,1,1,0,0,0,0,0,0,0,0,0
726,1,1,0,0,0,0,0,0,1,0,0,0
727,0,0,0,0,0,0,1,1,1,0,0,0
728,1,1,1,0,0,0,0,0,0,0,0,0
729,1,1,1,0,0,1,0,0,0,1,0,0
730,0,0,1,0,0,0,0,0,0,0,0,0
731,1,1,1,0,0,0,0,0,0,0,1,0
732,1,1,0,0,1,0,0,0,0,1,0,0
733,1,1,0,0,0,0,0,0,0,0,1,0
734,0,1,0,0,0,0,1,0,1,0,0,0
735,0,0,0,1,0,0,0,0,1,0,0,1
736,0,0,0,0,0,0,1,1,1,0,0,0
737,0,1,0,0,0,0,0,1,0,0,0,0
738,1,1,0,0,0,0,0,0,1,1,0,0
739,1,1,1,0,1,0,0,0,0,1,0,0
740,0,0,0,1,0,1,0,0,0,0,0,0
741,2,1,1,0,0,0,0,0,0,0,0,0
742,1,1,1,0,0,0,0,0,0,0,0,0
743,1,1,1,1,0,0,0,0,0,0,0,0
744,1,0,1,0,0,0,0,1,0,0,0,0
745,1,1,1,0,0,0,0,0,0,1,0,0
746,1,1,1,0,0,0,0,0,0,0,0,0
747,0,0,0,0,1,0,1,1,1,0,0,0
748,1,1,1,1,0,0,0,0,0,0,0,0
749,0,0,1,0,1,1,0,0,0,0,0,0
750,0,0,0,0,1,0,0,0,0,0,0,0
751,1,1,1,1,0,0,0,0,0,0,0,0
752,1,1,1,1,0,1,0,0,0,0,0,0
753,1,2,1,0,1,0,0,0,0,0,0,0
754,1,1,0,0,1,0,0,0,1,1,0,1
755,1,0,1,0,0,1,0,0,0,1,0,0
756,1,1,1,1,0,1,0,0,0,0,0,0
757,1,1,1,1,0,0,0,0,0,0,0,1
758,2,1,0,0,0,0,0,0,1,0,0,1
759,1,1,1,0,0,0,0,0,0,0,0,0
760,0,0,1,0,0,0,1,1,0,1,0,0
761,1,1,1,0,0,1,0,0,0,0,0,0
762,1,1,1,0,0,0,1,1,0,1,0,0
763,1,1,0,0,0,0,0,0,0,0,0,0
764,1,0,1,0,0,0,0,0,0,0,0,0
765,1,0,0,0,0,0,0,0,0,0,0,0
766,1,1,0,1,1,1,1,0,0,0,0,0
767,1,0,1,0,0,0,0,0,0,0,0,0
768,1,1,1,0,1,0,0,0,0,0,0,0
769,1,1,1,0,0,0,0,0,0,0,0,0
770,2,1,1,0,0,0,0,0,0,0,0,0
771,0,0,1,1,0,1,1,1,0,0,1,0
772,0,0,1,0,1,0,1,1,0,0,0,0
773,0,0,1,0,0,0,0,0,0,0,0,0
774,0,0,0,0,0,0,1,1,1,0,0,0
775,1,1,0,0,0,0,0,0,0,0,0,0
776,1,2,1,1,0,1,0,0,0,0,0,0
777,0,0,0,1,1,0,0,0,0,0,0,0
778,0,0,1,0,0,0,0,0,0,0,0,0
779,1,1,1,0,0,0,0,0,0,0,0,0
780,1,1,0,0,1,0,0,0,0,0,0,0
781,0,0,0,0,0,0,0,0,0,0,0,0
782,1,1,1,0,0,0,0,0,0,0,0,0
783,1,1,1,0,0,1,0,0,0,0,0,0
784,0,0,0,0,1,0,1,1,1,0,0,0
785,1,1,1,0,0,0,0,0,0,0,0,0
786,0,0,1,1,0,0,0,0,0,0,0,0
787,1,1,1,0,1,0,0,0,0,0,0,0
788,1,1,1,0,0,0,0,0,0,0,0,0
789,1,1,1,0,0,0,0,0,0,0,0,0
790,0,0,0,1,1,0,1,1,0,0,0,0
791,1,1,1,0,0,0,0,0,0,0,0,0
792,1,1,1,0,0,0,0,0,0,0,0,0
793,1,1,1,0,1,0,0,0,0,0,0,0
794,1,1,0,0,1,0,0,0,1,0,0,0
795,1,1,1,0,1,0,0,0,0,0,0,0
796,1,1,1,0,0,0,0,0,0,1,0,0
797,1,1,0,1,0,0,0,0,0,0,0,0
798,1,1,0,1,1,0,0,0,0,0,0,0
799,1,1,0,0,0,0,0,0,0,0,0,0
800,1,1,1,1,0,0,0,0,0,0,0,0
801,1,1,0,0,0,0,0,0,1,0,0,0
802,1,1,1,1,1,0,0,0,0,0,0,0
803,0,0,1,0,0,0,0,0,0,0,0,0
804,0,0,0,1,0,0,0,0,0,0,1,0
805,0,0,0,0,0,0,0,0,0,0,0,0
806,0,0,0,1,0,0,0,0,1,0,0,1
807,0,0,1,0,0,0,1,1,0,0,0,0
808,1,1,1,0,1,0,0,0,0,0,0,0
809,0,1,1,1,0,0,0,0,0,0,0,0
810,1,1,1,0,1,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0,0,0,0,0,0
812,1,0,1,0,0,0,0,1,0,0,0,0
813,1,1,1,1,0,0,0,0,0,0,0,1
814,1,1,0,1,0,0,0,0,0,0,0,0
815,0,0,1,0,0,0,1,1,0,0,0,0
816,1,1,1,1,0,0,0,0,0,0,1,0
817,1,1,0,0,0,0,0,0,0,0,0,0
818,1,1,1,1,1,0,0,0,0,0,0,0
819,0,0,0,0,0,1,0,0,1,0,0,0
820,0,0,1,1,1,1,0,0,0,0,0,0
821,1,1,0,0,0,0,0,0,0,0,0,0
822,0,0,1,0,0,0,0,0,0,0,0,0
823,1,1,0,1,1,1,0,0,1,0,0,0
824,1,0,1,0,0,0,0,0,0,1,0,0
825,1,1,1,1,0,0,0,0,0,0,0,0
826,0,0,0,0,0,0,1,0,1,0,0,0
827,1,1,0,1,0,0,0,0,1,0,0,0
828,1,1,0,1,1,0,0,0,0,0,0,0
829,0,0,0,1,0,0,0,0,0,0,1,0
830,1,1,1,1,0,1,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0,0,0
832,1,1,1,0,1,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0,0,0,0,0,0
834,1,1,1,1,0,0,0,0,0,0,0,0
835,1,1,1,1,1,0,0,0,0,0,0,0
836,1,1,0,1,0,0,0,0,1,0,0,0
837,1,1,1,1,0,0,0,0,0,0,0,0
838,1,1,1,0,0,0,0,0,0,0,0,0
839,1,1,1,0,0,0,0,0,0,0,0,0
840,1,1,1,1,0,0,0,0,0,0,0,0
841,0,1,1,0,1,1,0,0,0,0,0,0
842,1,1,0,0,1,0,0,0,0,0,0,0
843,0,0,1,0,0,0,0,0,0,0,0,0
844,1,1,1,1,0,0,0,0,0,0,0,0
845,0,0,0,0,0,1,1,1,1,0,1,0
846,1,1,2,0,0,0,0,0,0,0,0,0
847,0,0,1,0,0,0,0,0,0,1,0,0
848,0,0,1,1,0,0,1,1,0,0,0,0
849,0,0,1,0,1,0,1,1,0,1,0,0
850,0,0,1,0,1,0,0,0,0,0,0,0
851,1,1,1,1,0,0,0,0,0,0,0,0
852,1,1,0,1,0,0,0,0,0,0,0,0
853,0,0,0,1,0,0,1,1,1,0,0,0
854,1,1,0,1,0,0,0,0,0,0,0,0
855,0,0,0,1,0,0,1,1,0,0,0,0
856,0,0,1,1,1,0,1,1,0,0,0,0
857,0,0,0,1,0,0,1,1,1,0,0,0
858,1,1,1,0,1,0,0,0,0,1,0,0
859,0,0,0,0,0,0,0,0,0,0,0,0
860,0,0,0,0,0,0,0,0,0,0,0,0
861,1,1,1,0,0,0,0,0,0,0,0,0
862,1,1,0,0,0,0,0,0,1,0,0,0
863,0,0,0,0,1,1,1,1,1,0,0,0
864,0,0,1,1,0,0,1,1,0,0,0,0
865,1,1,1,1,0,0,0,0,0,0,0,0
866,1,1,1,1,0,1,0,0,0,0,0,0
867,0,1,0,0,0,0,0,0,0,1,0,0
868,0,0,1,0,1,0,1,1,0,0,0,0
869,1,1,1,0,0,0,0,0,0,0,1,1
870,0,0,1,1,0,1,1,1,0,0,0,0
871,0,0,1,0,0,0,1,1,0,0,0,0
872,1,0,1,1,0,0,1,0,0,0,0,0
873,0,0,1,1,0,0,1,1,0,0,0,0
874,0,0,0,1,0,0,1,1,1,0,0,0
875,0,0,1,1,1,1,0,0,0,0,0,0
876,1,1,1,1,0,0,0,0,0,0,1,0
877,0,1,0,0,0,0,0,0,0,0,0,0
878,0,0,1,0,1,0,0,0,0,1,0,0
879,1,1,1,1,0,0,0,0,0,0,1,0
880,1,1,0,0,0,0,0,0,0,0,0,0
881,1,1,1,1,0,1,0,0,0,0,0,0
882,1,1,1,1,0,0,0,0,0,0,1,0
883,1,1,1,0,0,0,0,0,0,0,0,0
884,1,1,1,1,1,0,0,0,0,0,0,0
885,0,0,0,1,0,0,0,0,0,0,0,0
886,0,0,0,0,0,0,0,0,0,0,1,0
887,1,1,1,1,0,1,0,0,0,0,0,0
888,2,1,1,1,0,0,0,0,0,0,0,0
889,0,0,0,0,0,1,0,0,0,1,0,0
890,1,1,0,1,0,0,0,0,1,0,0,0
891,0,0,0,1,0,0,1,1,1,0,0,0
892,1,1,0,0,0,0,0,0,0,1,0,0
893,1,1,1,0,1,1,0,0,0,0,0,0
894,1,0,1,0,0,1,0,0,0,0,0,0
895,1,1,1,0,0,0,0,0,0,0,0,0
896,1,1,1,0,0,0,0,0,0,1,0,0
897,0,0,0,1,0,0,1,1,1,0,0,0
898,0,0,0,0,0,0,1,1,1,0,0,0
899,1,1,0,0,1,0,0,0,0,0,0,0
900,0,0,0,1,0,1,0,0,0,0,0,0
901,1,1,1,0,0,0,0,0,0,1,0,0
902,0,0,1,0,0,0,0,0,0,0,0,0
903,1,1,0,1,0,0,0,0,0,0,0,0
904,2,1,1,1,0,0,0,0,0,0,0,0
905,1,1,1,0,0,0,0,0,0,1,0,0
906,0,0,0,1,1,0,0,0,0,0,0,0
907,1,1,1,0,1,0,0,0,0,0,0,0
908,0,0,0,0,0,0,0,0,0,1,0,0
909,1,0,1,0,0,0,0,0,0,0,0,0
910,0,0,0,0,0,0,1,1,0,0,0,0
911,1,1,1,0,0,0,0,0,0,0,0,0
912,0,0,1,1,0,0,1,1,0,0,0,0
913,0,0,0,0,1,0,0,0,0,0,0,0
914,1,0,1,0,1,0,0,0,0,0,0,0
915,1,1,0,0,0,0,0,0,0,0,0,0
916,1,1,0,0,1,0,0,0,0,0,0,0
917,1,1,1,0,0,1,0,0,0,0,0,0
918,2,1,1,0,0,0,0,0,0,0,0,0
919,0,0,1,0,0,0,0,0,0,0,0,0
920,0,0,1,0,1,0,1,0,0,0,0,0
921,1,0,1,1,0,1,0,1,0,0,0,0
922,0,0,1,0,0,0,0,0,0,0,0,0
923,1,1,1,0,0,1,0,0,0,0,0,0
924,2,1,1,0,0,0,0,0,0,0,0,0
925,1,1,1,1,0,1,0,0,0,0,0,0
926,1,1,0,0,0,0,0,0,0,0,0,0
927,0,0,0,0,0,1,0,0,0,0,0,0
928,0,0,0,0,0,0,1,1,0,0,0,0
929,1,1,0,0,0,0,0,0,1,0,0,0
930,1,1,1,0,0,1,0,0,0,0,0,0
931,1,1,0,0,1,0,0,0,0,0,0,0
932,1,1,1,0,0,0,0,0,0,1,0,0
933,0,0,0,0,0,0,0,0,0,0,0,1
934,1,1,1,0,0,0,0,0,0,0,0,0
935,1,1,1,1,0,0,0,0,0,0,0,0
936,0,0,0,0,0,1,0,0,0,0,0,0
937,0,0,0,1,0,0,0,0,0,0,0,0
938,1,1,0,1,0,0,0,0,1,0,0,0
939,0,0,0,1,0,0,1,1,1,0,0,0
940,1,1,0,0,0,1,0,0,0,0,0,0
941,1,1,1,1,1,0,0,0,0,0,0,0
942,0,0,0,0,0,0,1,1,1,1,0,0
943,1,1,1,0,1,1,0,0,0,0,0,0
944,0,0,0,0,0,0,1,1,0,0,0,0
945,1,1,1,0,0,0,0,0,0,0,0,0
946,1,1,0,0,0,0,0,0,0,0,1,0
947,0,0,0,1,0,0,0,0,0,0,0,0
948,1,1,1,0,0,0,0,0,0,0,0,0
949,1,0,1,1,0,0,0,0,0,0,0,0
950,1,1,1,0,0,0,0,0,0,0,0,0
951,1,1,1,0,0,0,0,0,0,0,0,0
952,1,1,0,0,0,0,0,0,0,0,0,0
953,1,1,1,0,1,0,0,0,0,0,0,0
954,1,1,0,0,0,0,0,0,1,0,0,0
955,0,1,0,0,0,1,0,0,0,0,0,0
956,1,1,0,0,0,0,0,0,0,1,0,0
957,1,2,1,1,0,0,0,0,0,0,0,0
958,0,0,0,0,1,0,1,1,0,0,0,0
959,0,0,0,0,0,0,1,1,0,0,0,1
960,1,2,1,0,0,0,0,0,0,0,0,0
961,0,0,0,1,0,1,1,1,0,0,0,0
962,1,1,1,0,1,0,0,0,0,0,0,0
963,0,0,0,1,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0,0,1,0,0
965,1,1,1,0,0,0,0,0,0,0,0,0
966,2,1,1,0,0,0,0,0,0,0,0,0
967,1,1,0,0,0,0,1,0,1,1,0,1
968,1,1,0,1,0,0,0,0,0,0,0,0
969,1,1,1,1,1,1,0,0,0,0,0,0
970,1,1,1,0,0,0,0,0,0,1,0,0
971,0,0,1,0,1,1,0,0,0,0,0,0
972,0,0,0,1,0,0,1,1,1,0,0,0
973,1,1,0,0,0,0,0,0,0,0,0,0
974,1,1,0,0,0,0,0,0,1,0,0,0
975,1,1,0,0,1,0,0,0,0,0,0,1
976,1,1,1,0,1,0,0,0,0,0,0,0
977,1,1,0,1,1,1,0,0,0,0,0,0
978,1,1,0,0,0,0,0,0,0,0,0,0
979,0,0,0,0,1,0,1,1,1,1,0,0
980,1,1,0,0,0,1,0,0,0,0,0,0
981,1,1,1,0,0,0,0,0,0,0,0,0
982,1,1,1,1,0,0,0,0,0,0,0,0
983,1,1,0,0,1,0,0,0,0,0,0,0
984,1,1,1,1,0,0,0,0,0,0,0,0
985,1,1,1,0,0,1,0,0,0,0,0,0
986,1,1,1,0,0,0,0,0,0,0,0,0
987,1,1,1,0,0,0,0,0,0,0,0,0
988,0,0,0,0,0,0,0,0,0,0,0,0
989,0,0,1,0,0,1,1,1,0,0,0,0
990,0,0,0,0,0,0,0,0,0,0,0,0
991,0,0,1,0,1,0,1,1,0,0,0,0
992,1,1,0,0,0,0,0,0,1,0,0,0
993,1,1,0,1,0,0,0,0,0,0,0,0
994,1,1,0,0,0,0,0,0,0,0,0,0
995,0,0,0,0,1,1,0,0,0,0,0,0
996,0,0,1,0,0,0,1,1,0,0,0,0
997,2,1,0,0,1,0,1,1,1,0,0,0
998,0,0,0,1,0,1,1,1,1,0,0,0
999,1,1,0,1,0,0,0,0,0,0,1,0
1000,1,0,0,1,0,0,0,0,1,0,0,0
1001,0,0,0,0,1,0,0,0,1,0,0,0
1002,1,1,1,0,0,0,0,0,0,0,0,0
1003,1,1,1,0,0,0,0,0,0,0,0,0
1004,1,1,0,1,0,1,0,0,0,0,0,0
1005,0,0,0,0,1,1,0,0,0,0,0,0
1006,1,1,1,0,1,0,0,0,0,0,0,0
1007,1,1,1,0,0,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0,0,0,0,0,0
1009,0,0,0,0,0,0,1,1,0,0,1,0
1010,0,1,1,0,0,0,0,0,0,1,0,0
1011,0,0,0,0,0,0,1,1,1,1,0,0
1012,1,1,1,0,0,0,0,0,0,0,1,0
1013,0,0,0,0,0,0,0,0,0,0,1,0
1014,0,0,0,0,0,0,0,0,0,0,0,0
1015,0,0,1,1,1,1,0,0,0,0,0,0
1016,1,1,1,1,1,0,0,0,0,0,0,0
1017,1,1,1,0,0,0,0,0,0,0,0,0
1018,0,0,2,0,1,0,1,1,0,0,0,0
1019,0,0,1,0,0,1,1,1,0,0,0,0
1020,0,0,0,0,0,0,0,0,0,0,0,0
1021,1,1,0,1,0,0,0,0,0,0,0,0
1022,1,1,0,1,0,0,0,0,0,0,1,0
1023,0,0,0,0,0,0,0,0,0,0,0,0
1024,0,0,1,0,0,0,0,0,0,0,0,0
1025,1,1,0,1,0,0,0,0,0,0,0,0
