,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),San Andreas (Carrizo) rev output,San Andreas (Cholame) rev output,San Andreas (Mojave S) output,San Andreas (Coachella) rev output,San Jacinto (Anza) rev output,Garlock (West) output
1568,1,1,1,1,0,1,1,1,0,0,0,0
1569,0,0,1,1,1,0,1,1,0,0,0,0
1570,0,0,1,1,0,1,1,1,0,0,0,0
1571,1,2,1,0,1,0,0,0,0,1,0,0
1572,1,2,1,0,0,0,1,1,0,0,0,0
1573,1,1,1,1,1,0,0,0,0,0,0,1
1574,1,2,1,0,0,0,0,1,0,1,0,0
1575,1,1,1,0,1,0,1,0,1,0,0,1
1576,1,1,0,1,0,1,0,0,1,0,0,0
1577,1,1,0,0,1,0,1,1,1,0,0,0
1578,2,0,1,1,0,0,1,1,0,0,0,1
1579,2,1,1,1,1,0,0,0,0,0,0,0
1580,1,1,1,0,0,0,1,1,0,1,0,0
1581,1,0,1,0,1,1,1,1,0,0,0,0
1582,1,1,1,1,0,0,0,0,0,0,0,0
1583,1,1,1,0,1,0,1,0,0,1,0,0
1584,2,1,1,0,0,0,1,0,0,0,0,1
1585,1,1,1,1,1,0,0,0,0,0,0,0
1586,1,1,1,1,0,0,1,1,1,0,1,1
1587,0,0,0,0,0,0,1,1,1,0,0,0
1588,1,1,1,1,0,0,0,0,0,0,0,0
1589,1,1,1,1,1,0,0,0,0,0,0,0
1590,1,1,1,0,0,1,0,0,0,0,0,0
1591,1,1,1,1,1,1,1,1,0,0,0,0
1592,1,1,1,1,0,0,0,0,0,0,0,0
1593,1,1,1,0,1,1,0,0,0,1,0,0
1594,1,1,1,0,0,0,1,1,1,0,1,0
1595,0,0,0,1,0,0,1,1,1,0,0,0
1596,1,1,0,0,0,0,1,0,1,1,1,1
1597,2,1,1,0,0,0,0,0,0,0,0,0
1598,2,1,1,1,0,0,1,1,0,0,1,0
1599,1,0,1,1,0,0,0,1,0,0,0,1
1600,1,1,1,0,1,0,0,0,0,1,0,0
1601,2,1,1,0,0,0,1,0,1,0,0,0
1602,2,1,1,1,0,1,0,0,0,0,1,0
1603,1,1,1,0,0,0,0,0,0,1,0,0
1604,2,1,1,0,1,0,1,1,0,0,0,0
1605,0,0,1,1,0,0,1,1,0,0,0,1
1606,1,1,1,1,0,0,0,0,0,0,1,0
1607,2,1,1,0,0,0,0,0,0,0,0,0
1608,1,1,1,1,0,1,1,1,1,0,1,0
1609,0,0,0,1,0,0,1,1,1,0,0,0
1610,1,1,1,0,1,0,0,0,0,1,0,0
1611,1,1,1,0,0,0,0,0,0,0,0,0
1612,1,1,1,1,1,0,0,0,0,0,0,0
1613,1,1,1,0,0,1,1,1,0,1,0,0
1614,1,1,1,0,1,0,0,0,1,0,0,0
1615,1,1,0,1,0,0,1,1,1,0,1,0
1616,0,0,0,0,0,0,1,1,1,1,0,1
1617,1,1,0,0,0,0,0,0,1,0,1,0
1618,1,1,0,1,0,0,0,0,1,0,0,1
1619,1,1,0,0,1,0,1,1,1,1,0,0
1620,0,0,1,0,0,0,1,1,0,0,0,0
1621,1,1,1,1,1,0,0,0,0,0,0,0
1622,1,1,1,0,0,0,0,0,0,1,0,1
1623,1,1,1,0,1,0,1,1,0,0,0,0
1624,0,0,1,1,0,0,1,1,0,0,0,0
1625,1,1,1,0,1,0,0,0,0,1,0,0
1626,1,1,1,0,0,1,0,0,0,0,0,0
1627,1,2,1,1,1,0,1,1,1,0,0,0
1628,1,1,0,0,0,0,0,0,1,1,1,0
1629,1,1,0,0,0,0,0,0,1,0,0,1
1630,1,1,1,1,0,0,1,1,0,0,1,1
1631,1,1,1,0,0,0,0,0,0,1,0,0
1632,1,1,1,0,0,0,0,0,0,0,1,0
1633,1,1,1,1,0,0,0,0,0,0,0,0
1634,1,1,2,0,1,0,1,1,1,1,0,1
1635,1,1,1,0,0,0,0,0,0,0,0,0
1636,1,1,1,1,1,0,0,0,1,0,0,0
1637,1,1,1,0,0,1,0,0,0,1,0,0
1638,1,1,1,0,1,0,0,0,0,0,0,0
1639,1,1,1,1,0,0,1,1,0,0,0,0
1640,0,0,1,1,1,1,1,1,0,0,0,0
1641,1,1,1,0,0,0,0,0,0,1,0,0
1642,2,1,1,0,1,0,0,0,0,0,0,0
1643,1,1,1,1,0,1,1,1,1,0,0,0
1644,1,1,0,0,1,0,0,0,1,1,0,0
1645,1,1,0,0,0,0,0,0,1,0,0,1
1646,1,1,0,1,1,0,0,0,1,0,0,0
1647,1,1,0,0,0,0,1,1,0,1,0,0
1648,0,0,1,0,1,0,1,1,1,0,0,0
1649,1,0,0,1,0,1,1,1,1,0,0,0
1650,1,1,0,1,1,0,0,0,1,0,0,0
1651,1,1,1,0,0,0,1,1,0,1,0,0
1652,0,0,1,0,1,1,1,1,0,0,0,0
1653,1,1,1,1,0,0,0,0,1,0,0,0
1654,1,1,0,0,1,0,0,0,1,1,0,0
1655,1,1,0,0,0,1,0,0,1,0,0,1
1656,1,1,0,1,1,0,1,1,1,0,0,0
1657,0,1,0,1,0,0,1,1,1,0,0,1
1658,1,1,0,0,1,0,1,1,1,0,0,0
1659,1,1,0,1,0,0,0,0,1,0,0,0
1660,2,1,0,1,1,0,0,0,1,0,0,1
1661,1,1,0,0,0,0,0,0,1,1,0,1
1662,1,1,0,0,1,0,0,0,1,0,0,0
1663,1,1,1,1,0,0,1,1,0,0,0,0
1664,0,0,1,1,1,0,1,1,0,0,0,0
1665,1,1,1,0,0,0,0,0,0,1,0,0
1666,1,1,1,0,1,1,0,0,0,0,0,0
1667,2,1,1,1,0,0,1,0,1,0,0,0
1668,0,1,0,0,1,0,1,1,1,1,0,0
1669,1,1,0,0,1,1,0,0,1,0,0,0
1670,1,1,0,1,0,0,0,0,1,0,0,0
1671,1,1,0,0,1,0,1,1,1,1,0,0
1672,1,1,0,0,0,1,0,0,1,1,0,0
1673,1,1,1,0,1,0,0,0,0,0,0,0
1674,1,1,1,1,0,0,1,1,0,0,0,0
1675,0,0,1,1,1,1,1,1,0,0,0,0
1676,1,0,1,0,0,0,1,1,1,0,0,0
1677,1,1,0,1,1,0,0,0,1,0,0,0
1678,1,1,0,1,0,0,1,0,1,0,0,0
1679,2,1,1,1,1,2,0,0,0,0,0,0
1680,1,1,1,0,0,0,0,1,0,0,0,0
1681,1,1,1,1,1,0,0,0,0,0,0,1
1682,1,1,1,0,0,0,0,0,0,1,0,0
1683,1,1,1,0,1,0,0,0,0,1,0,0
1684,1,1,1,0,0,0,0,1,0,0,0,1
1685,1,1,1,1,1,0,1,1,1,0,0,0
1686,1,1,0,0,0,0,0,0,1,1,0,0
1687,1,1,1,0,1,1,0,0,0,0,0,0
1688,1,1,1,1,0,0,0,0,0,0,0,0
1689,1,1,1,1,0,0,0,0,0,0,1,1
1690,1,2,1,0,0,0,1,0,0,1,0,0
1691,2,1,1,0,0,0,0,0,0,0,1,0
1692,1,1,1,1,0,0,1,1,1,0,0,1
1693,0,0,0,1,0,0,1,1,1,0,1,0
1694,0,0,0,1,0,0,1,1,1,0,0,1
1695,1,1,0,0,1,0,0,0,1,0,0,0
1696,2,1,1,1,0,0,1,0,0,0,0,0
1697,1,1,1,1,1,0,0,0,0,0,0,1
1698,1,1,1,0,0,0,1,1,0,0,0,0
1699,1,1,1,1,1,0,0,0,0,0,0,0
1700,1,1,1,1,0,1,0,0,0,0,0,0
1701,1,1,1,0,1,0,1,1,0,1,0,0
1702,1,1,1,0,0,0,0,0,0,0,0,0
1703,1,1,1,1,1,0,0,0,0,0,0,1
1704,1,1,1,0,0,0,1,1,1,1,0,0
1705,0,0,0,0,1,0,1,1,1,0,0,1
1706,0,0,0,1,0,0,1,1,1,0,0,0
1707,1,1,1,0,1,0,0,0,0,1,0,0
1708,1,1,1,0,0,0,0,0,0,0,0,0
1709,1,1,1,1,1,1,0,0,0,0,0,0
1710,1,1,1,0,0,0,1,1,1,1,1,0
1711,1,1,1,0,0,0,0,0,0,0,1,0
1712,1,1,1,1,0,1,0,0,0,0,0,0
1713,1,1,1,1,0,0,0,0,0,0,1,0
1714,1,1,1,1,0,0,0,0,0,0,0,0
1715,1,1,1,1,0,0,1,1,1,0,1,0
1716,1,1,0,0,0,0,0,0,1,1,0,0
1717,1,1,0,0,1,0,0,0,1,0,0,0
1718,1,1,1,1,0,1,1,0,0,0,0,0
1719,2,1,1,0,0,0,0,0,0,1,1,0
1720,1,1,1,0,0,0,0,1,1,0,0,0
1721,1,0,0,1,0,1,1,1,1,0,1,0
1722,0,0,0,0,0,0,1,1,1,1,0,0
1723,1,1,1,0,0,1,0,0,0,0,1,0
1724,1,1,1,1,0,0,0,0,0,0,0,0
1725,1,1,1,0,1,0,1,1,0,1,0,0
1726,0,0,1,0,0,0,1,1,0,0,0,0
1727,1,1,1,1,1,1,0,0,0,0,0,0
1728,1,1,1,1,0,1,0,0,0,0,0,0
1729,1,1,1,0,1,0,1,1,1,1,0,1
1730,0,0,0,0,0,0,1,1,1,0,0,0
1731,1,1,1,1,1,0,0,0,0,0,0,0
1732,1,1,1,0,0,0,0,0,0,1,0,0
1733,1,1,1,0,1,1,0,0,0,1,0,0
1734,1,1,1,0,0,0,1,1,1,1,1,0
1735,0,0,0,0,0,0,1,1,1,1,0,0
1736,1,1,0,0,0,0,0,0,1,0,1,0
1737,1,1,0,1,0,0,1,1,1,0,0,1
1738,1,1,1,0,0,0,0,0,0,1,1,0
1739,1,1,1,0,0,1,0,0,0,0,0,0
1740,1,1,1,1,0,0,0,0,0,0,1,0
1741,1,1,1,0,0,0,0,0,0,1,0,0
1742,1,1,1,0,0,1,1,1,1,0,1,0
1743,1,1,1,1,0,0,0,0,0,0,0,0
1744,1,1,1,0,1,0,0,0,0,1,0,0
1745,1,1,1,0,0,0,0,0,0,0,0,0
1746,2,1,1,1,1,0,1,1,0,0,0,0
1747,0,0,1,1,0,1,1,1,0,0,1,0
1748,1,1,1,0,0,0,0,0,0,0,1,0
1749,1,1,1,1,0,0,0,0,0,0,1,0
1750,1,1,1,1,0,1,1,1,1,0,0,0
1751,0,0,0,0,0,0,1,1,1,0,1,0
1752,1,1,1,1,0,1,0,0,0,0,0,0
1753,1,1,1,1,0,0,0,0,0,0,0,0
1754,1,1,1,0,1,0,1,1,0,1,0,0
1755,0,0,1,0,0,0,1,1,0,0,0,1
1756,0,0,1,1,1,0,1,1,0,0,0,0
1757,1,1,1,0,0,1,0,0,0,1,1,0
1758,1,1,1,0,0,1,0,0,0,0,0,0
1759,1,1,1,1,0,0,0,0,0,0,1,0
1760,1,1,1,1,0,0,0,0,0,0,0,0
1761,1,1,1,0,0,0,1,1,1,0,0,1
1762,1,1,0,1,1,0,0,0,1,0,0,0
1763,1,1,0,1,0,0,0,0,1,0,0,0
1764,1,1,0,1,1,0,0,0,1,0,0,1
1765,1,1,1,0,0,0,1,1,0,1,1,0
1766,1,1,1,0,0,1,0,0,0,0,0,0
1767,1,1,1,1,0,0,0,0,0,0,1,0
1768,1,1,1,1,0,0,1,1,0,0,0,0
1769,0,0,1,1,0,1,1,1,0,0,1,0
1770,1,1,1,0,0,0,0,0,0,1,0,0
1771,1,1,1,0,0,1,0,0,0,0,1,0
1772,1,1,1,1,0,0,1,1,1,0,0,0
1773,0,0,0,1,1,0,1,1,1,0,0,0
1774,1,1,1,0,0,1,0,0,0,1,1,0
1775,1,1,1,0,0,1,0,0,0,0,0,0
1776,1,1,1,1,1,0,0,0,0,0,0,0
1777,1,1,1,0,1,1,0,0,0,1,0,0
1778,1,1,1,0,1,0,1,1,0,0,0,0
1779,1,1,1,1,0,0,0,0,0,0,1,0
1780,1,1,1,1,0,1,0,0,1,0,0,0
1781,1,1,0,0,0,0,0,0,1,1,1,0
1782,1,1,0,0,0,0,1,1,1,0,0,0
1783,0,0,1,1,0,0,1,1,0,0,1,0
1784,1,1,1,0,0,1,0,0,0,1,0,0
1785,1,1,1,0,0,1,0,0,0,0,1,0
1786,1,1,1,1,0,1,1,1,0,0,0,0
1787,0,0,1,1,0,0,1,1,0,0,1,0
1788,1,1,1,0,0,0,0,0,1,1,0,0
1789,1,1,0,0,1,0,0,0,1,0,0,0
1790,1,1,0,1,0,1,1,1,1,0,0,0
1791,1,1,1,0,0,0,0,0,0,1,1,0
1792,1,1,1,0,0,0,0,0,0,0,0,0
1793,1,1,1,1,0,1,0,0,0,0,1,0
1794,1,1,1,1,0,1,0,0,0,0,0,0
1795,1,1,1,0,1,0,1,1,1,1,0,1
1796,0,0,0,0,0,0,1,1,1,0,0,0
1797,1,1,0,1,1,0,0,0,1,0,0,0
1798,1,1,2,1,0,0,0,0,0,0,0,0
1799,1,1,1,0,1,1,1,1,0,0,0,0
1800,1,1,1,1,0,0,0,0,0,0,0,0
1801,1,1,1,1,1,0,0,0,0,0,0,0
1802,1,1,1,0,0,0,0,0,0,1,0,0
1803,1,1,1,0,1,0,1,1,0,0,0,0
1804,1,1,1,1,0,0,0,0,0,0,1,1
1805,1,1,1,0,0,0,0,0,1,1,0,0
1806,1,1,0,0,0,0,0,0,1,0,1,0
1807,1,1,0,1,0,0,1,1,1,0,0,0
1808,1,1,0,1,1,0,0,0,1,0,0,1
1809,1,1,0,1,0,0,0,0,1,0,0,0
1810,2,1,0,1,1,0,1,1,1,0,0,0
1811,1,1,1,1,0,1,0,0,0,0,1,0
1812,1,1,1,1,0,0,0,0,0,0,0,0
1813,1,1,1,1,1,0,1,1,0,0,0,0
1814,0,0,1,0,0,0,1,1,1,0,0,0
1815,1,1,0,1,1,0,0,0,1,0,0,0
1816,1,1,1,1,0,1,0,0,1,0,0,0
1817,1,1,2,0,1,0,0,0,0,1,0,0
1818,1,1,1,0,0,0,0,0,0,0,0,0
1819,1,1,1,1,1,0,1,1,1,0,0,0
1820,0,0,0,0,0,0,1,1,1,1,0,0
1821,1,1,0,0,1,0,0,0,1,0,0,0
1822,1,1,0,1,0,1,0,0,1,0,0,0
1823,1,1,0,0,1,0,1,1,1,1,0,0
1824,1,1,0,0,0,0,0,0,1,0,0,0
1825,1,1,0,1,1,1,0,0,1,0,0,0
1826,1,1,1,1,0,0,0,0,0,0,0,0
1827,1,1,0,0,1,0,1,1,1,1,0,0
1828,1,1,1,0,0,1,0,0,0,0,1,0
1829,2,1,1,1,0,0,0,0,0,0,0,0
1830,1,1,1,1,0,0,1,1,0,0,1,0
1831,1,2,1,0,0,0,0,0,0,0,0,0
1832,2,1,1,1,0,0,1,0,1,0,1,0
1833,1,1,0,0,0,0,1,0,1,1,0,0
1834,1,1,1,0,0,1,0,1,0,1,1,0
1835,1,2,1,0,0,0,0,0,0,1,0,0
1836,1,1,1,1,1,0,1,1,0,0,0,1
1837,2,1,1,0,0,0,0,0,0,0,0,0
1838,1,1,1,1,1,0,1,0,1,0,0,1
1839,0,1,0,1,0,0,1,0,1,0,0,0
1840,1,1,0,0,1,0,1,0,1,0,0,0
1841,1,1,0,1,0,0,0,0,1,0,0,0
1842,1,1,1,1,1,1,1,1,0,0,0,0
1843,2,1,1,0,0,1,0,0,0,1,0,0
1844,1,1,1,0,1,0,1,0,0,0,0,1
1845,1,2,1,1,0,0,0,0,0,0,0,0
1846,1,1,1,0,1,0,0,0,0,1,0,0
1847,1,1,1,0,0,0,1,1,1,0,0,0
1848,2,1,0,1,1,1,1,1,1,0,0,0
1849,1,1,0,0,0,0,0,0,1,1,0,0
1850,1,1,0,0,1,0,1,1,1,0,0,0
1851,1,0,1,1,0,1,0,1,0,0,0,0
1852,2,1,1,0,1,0,1,0,0,1,0,0
1853,1,1,1,0,0,1,1,0,1,0,1,0
1854,2,1,1,1,0,0,1,1,0,0,0,0
1855,1,1,1,0,0,0,0,0,0,1,1,0
1856,1,1,1,0,0,0,1,1,0,0,0,1
1857,0,0,1,1,1,0,1,1,0,0,0,0
1858,1,1,1,1,0,0,0,0,0,0,1,0
1859,1,1,1,0,0,1,0,0,0,0,1,0
1860,2,1,1,1,1,0,0,0,0,0,0,0
1861,1,1,1,1,1,0,1,1,1,0,0,0
1862,1,1,0,0,0,0,0,0,1,0,0,0
1863,1,1,1,1,1,0,0,1,0,0,0,0
1864,1,0,1,1,0,1,0,1,0,0,0,0
1865,2,1,1,0,1,0,0,0,0,0,0,0
1866,1,1,1,1,0,0,0,0,0,0,0,0
1867,1,1,1,1,1,0,1,1,0,0,0,0
1868,1,1,1,0,0,0,0,0,0,1,1,0
1869,2,1,1,0,0,0,0,0,0,0,0,0
1870,1,1,1,1,0,1,1,1,0,0,1,0
1871,2,1,1,0,0,0,0,0,0,1,0,0
1872,1,1,1,0,0,0,1,1,0,1,1,0
1873,0,0,1,0,0,1,1,1,1,0,0,0
1874,1,1,0,1,0,0,0,0,1,0,0,0
1875,1,1,1,0,1,1,0,0,0,1,0,0
1876,1,1,1,0,0,0,0,0,0,0,0,0
1877,1,1,1,1,1,0,1,1,0,0,0,0
1878,1,1,1,1,0,0,0,0,0,0,0,0
1879,1,1,1,1,1,0,0,0,1,0,0,0
1880,1,1,0,0,0,0,1,0,1,1,0,1
1881,1,1,0,0,1,0,0,0,1,0,0,0
1882,2,1,0,1,0,0,0,1,1,0,0,0
1883,1,1,0,1,1,1,0,0,1,0,0,0
1884,1,1,0,1,0,0,0,0,1,0,0,0
1885,1,1,0,0,1,0,1,1,1,0,0,1
1886,0,0,0,1,0,0,1,1,1,0,0,0
1887,1,1,1,1,1,0,0,0,0,1,0,0
1888,1,1,1,0,0,0,0,0,0,0,0,0
1889,1,1,1,1,1,1,1,1,0,0,0,0
1890,0,0,1,0,0,0,1,1,0,1,0,0
1891,1,1,1,0,1,1,0,0,0,0,0,0
1892,1,1,1,1,0,0,0,0,0,0,0,0
1893,1,1,1,1,1,0,0,0,0,0,0,0
1894,1,1,1,0,0,0,1,1,0,0,0,1
1895,1,1,1,1,1,0,0,0,0,0,0,0
1896,1,1,1,1,0,0,0,0,0,0,1,0
1897,1,1,1,0,0,1,0,0,0,0,0,0
1898,1,1,1,1,1,0,0,0,0,0,0,0
1899,1,1,1,1,0,1,1,1,0,0,1,0
1900,1,1,1,0,0,0,0,0,0,0,0,0
1901,1,1,1,1,1,0,1,0,0,0,0,0
1902,0,1,1,1,0,0,1,1,0,0,0,0
1903,1,1,1,1,1,1,0,0,0,0,0,0
1904,1,1,1,1,0,0,1,0,0,0,0,0
1905,1,1,1,1,1,1,1,0,1,0,0,0
1906,1,1,0,0,0,0,1,0,1,1,0,0
1907,0,1,0,0,1,0,1,1,1,0,0,0
1908,1,1,1,1,0,1,0,0,0,0,0,0
1909,1,1,1,0,1,0,0,0,0,0,0,0
1910,1,1,1,1,1,0,1,1,0,0,0,1
1911,1,1,1,1,1,0,0,0,0,0,0,0
1912,1,1,1,0,0,0,0,0,0,0,1,0
1913,1,1,1,1,0,1,1,0,1,0,0,0
1914,0,1,0,1,0,0,1,0,1,0,1,0
1915,1,1,1,0,0,1,0,0,0,0,0,0
1916,2,1,1,1,1,0,1,1,0,0,0,0
1917,1,0,1,1,1,0,1,1,0,0,0,0
1918,2,1,1,0,0,1,1,0,1,1,0,0
1919,2,1,0,0,1,0,0,0,1,0,0,0
1920,1,1,0,1,0,0,1,1,1,0,0,0
1921,0,0,0,0,1,1,1,1,1,1,0,0
1922,1,1,1,0,0,1,0,0,0,0,1,0
1923,1,1,1,1,0,0,0,0,0,0,0,0
1924,1,1,1,0,0,1,0,0,0,1,1,0
1925,1,1,1,0,0,0,0,0,0,0,0,0
1926,1,1,1,1,0,0,1,1,1,1,1,0
1927,1,1,1,1,0,0,0,0,0,0,0,1
1928,1,1,1,0,0,0,0,0,0,0,1,0
1929,1,1,1,1,0,0,0,0,0,0,0,0
1930,1,1,1,1,0,1,1,1,0,0,1,0
1931,0,0,1,0,0,0,1,1,0,0,0,0
1932,1,1,1,1,0,0,0,0,0,0,1,0
1933,1,1,1,1,0,1,0,0,0,0,0,0
1934,1,1,1,0,0,0,1,1,0,0,1,0
1935,0,0,1,1,0,0,1,1,0,0,0,0
1936,1,1,1,1,0,1,0,0,0,0,1,0
1937,1,1,1,0,0,0,0,0,1,1,0,0
1938,1,1,0,0,1,0,0,0,1,0,0,1
1939,1,1,0,1,0,0,1,1,1,0,1,0
1940,1,1,0,1,0,0,0,0,1,0,0,0
1941,1,1,0,0,0,0,0,0,1,0,1,0
1942,1,1,0,1,0,0,0,0,1,0,0,0
1943,1,1,0,1,1,0,1,1,1,0,0,0
1944,2,1,0,0,0,0,0,0,1,0,0,0
1945,2,1,1,1,1,1,1,0,0,0,0,0
1946,0,1,1,1,0,0,1,0,0,0,0,0
1947,2,1,1,0,1,0,1,1,0,1,0,0
1948,0,0,1,0,0,0,1,1,0,0,0,0
1949,1,1,1,1,1,0,0,0,0,0,0,0
1950,1,1,1,0,0,0,0,0,1,1,0,1
1951,1,1,0,0,1,0,0,0,1,0,0,0
1952,1,1,1,1,0,0,1,1,0,0,1,0
1953,0,0,1,0,0,0,1,1,0,1,0,0
1954,1,1,1,0,1,1,0,0,0,0,0,0
1955,1,1,1,1,1,0,0,0,0,0,0,1
1956,1,2,1,0,1,0,1,1,1,1,0,0
1957,1,2,1,0,0,0,0,0,0,0,0,0
1958,1,1,1,1,1,0,0,0,0,0,0,0
1959,1,1,1,0,0,1,0,0,0,1,0,0
1960,1,1,1,0,1,0,1,1,1,0,0,0
1961,1,1,0,1,0,0,0,0,1,0,1,0
1962,1,1,0,1,0,1,0,0,0,0,0,0
1963,1,1,1,0,0,0,0,0,0,1,1,0
1964,1,1,1,0,0,0,1,0,1,0,0,0
1965,1,1,0,1,0,0,1,0,1,0,1,1
1966,1,1,0,0,0,0,1,1,1,1,0,0
1967,1,1,1,0,0,0,0,0,0,1,1,0
1968,1,1,1,1,0,0,0,1,0,0,0,0
1969,2,1,1,0,0,1,1,0,0,1,1,0
1970,1,1,1,0,1,0,1,0,1,0,0,1
1971,1,1,0,1,0,0,1,1,1,0,1,0
1972,1,0,0,1,0,1,0,1,1,0,1,0
1973,1,1,1,0,1,0,1,0,0,1,0,0
1974,0,1,1,0,1,0,1,0,0,0,0,0
1975,1,1,1,1,1,1,0,0,0,0,0,0
1976,1,1,1,0,0,0,0,0,0,1,0,0
1977,1,1,1,0,1,0,1,1,1,0,0,0
1978,1,1,0,1,0,0,0,0,1,0,0,0
1979,1,1,1,1,1,0,0,0,0,1,0,0
1980,1,1,1,0,0,0,0,0,0,0,0,0
1981,1,1,1,1,1,1,0,0,0,0,0,0
1982,1,1,1,1,0,0,1,1,0,0,0,0
1983,1,1,1,0,1,0,0,0,0,1,0,0
1984,1,1,1,0,0,0,0,0,0,0,0,0
1985,1,1,1,1,1,0,0,0,1,0,0,0
1986,1,1,0,0,0,0,1,1,1,1,0,0
1987,1,1,1,0,1,1,0,0,0,0,0,0
1988,2,1,1,1,0,0,1,1,1,0,1,0
1989,0,0,0,1,0,0,1,1,1,0,0,0
1990,0,0,0,0,0,0,1,1,1,0,1,1
1991,1,1,1,1,0,0,0,0,0,0,1,0
1992,1,1,1,0,0,0,0,0,0,1,0,0
1993,1,1,1,0,1,1,0,0,0,1,0,0
1994,1,1,1,0,1,0,0,0,0,0,0,0
1995,1,1,1,1,0,0,1,1,1,0,0,0
1996,1,1,1,0,1,0,0,0,0,1,0,0
1997,1,1,1,0,1,0,0,0,0,0,0,0
1998,1,1,1,1,1,1,0,0,0,0,0,0
1999,1,1,1,1,1,0,0,0,0,0,0,0
2000,1,1,1,0,0,0,1,1,0,0,0,0
2001,1,1,1,1,1,1,0,0,0,0,0,0
2002,1,1,1,1,0,0,0,0,0,0,0,0
2003,1,1,1,0,1,0,1,1,0,0,0,0
2004,1,0,1,1,0,1,1,1,0,0,0,0
2005,1,1,1,1,1,0,0,0,0,0,0,0
2006,1,1,1,0,0,0,0,0,1,1,0,0
2007,1,1,0,0,1,0,1,1,1,0,0,0
2008,0,0,0,1,0,0,1,1,1,0,0,0
2009,1,1,0,0,1,1,0,0,1,1,0,0
2010,1,1,0,0,0,0,0,0,1,0,0,0
2011,1,1,0,1,1,0,1,1,1,0,0,0
2012,1,1,1,1,0,1,0,0,0,0,0,0
2013,1,1,1,0,1,0,0,0,0,0,0,0
2014,1,1,1,1,0,1,1,1,0,0,1,0
2015,0,0,1,1,0,0,1,1,0,0,0,0
2016,1,1,1,0,0,0,0,0,0,1,1,0
2017,1,1,1,0,0,1,0,0,0,0,0,0
2018,1,1,1,1,0,0,1,1,1,0,1,0
2019,0,0,0,1,0,1,1,1,1,0,0,0
2020,1,1,1,0,0,0,0,0,0,0,1,0
2021,1,1,1,1,0,0,0,0,0,0,0,0
2022,1,1,1,1,0,0,1,1,0,0,1,0
2023,0,0,1,0,0,0,1,1,0,1,0,1
2024,1,1,1,0,0,0,0,0,0,0,1,0
2025,1,1,1,1,0,0,0,0,0,0,0,0
2026,1,1,1,0,1,0,0,0,0,1,0,0
2027,1,1,1,0,0,1,1,1,1,0,0,0
2028,1,1,0,1,0,0,0,0,1,0,1,0
2029,1,1,0,0,0,1,0,0,1,1,0,0
2030,1,1,0,0,1,0,0,0,1,0,0,0
2031,2,1,1,1,0,0,1,1,0,0,0,0
2032,1,0,1,0,1,0,1,1,0,0,0,0
2033,1,1,1,1,1,1,0,0,0,0,0,0
2034,2,1,1,1,1,0,1,1,0,0,0,1
2035,2,1,1,1,0,0,0,0,0,0,0,0
2036,1,1,1,0,1,0,0,0,0,1,0,0
2037,1,2,1,0,0,0,1,1,1,0,0,0
2038,0,0,0,1,1,0,1,1,1,0,0,0
2039,1,1,1,0,0,1,0,0,0,1,0,0
2040,1,1,1,0,1,0,0,0,0,1,0,0
2041,1,1,1,0,0,0,1,1,0,1,1,0
2042,1,1,1,0,0,0,0,0,1,0,0,0
2043,1,1,0,1,0,0,0,0,1,0,1,0
2044,1,1,0,0,0,0,1,1,1,1,0,1
2045,1,1,1,0,0,0,0,0,0,0,1,0
2046,1,1,1,1,0,0,0,0,0,0,0,0
2047,1,1,1,1,1,0,0,0,0,0,0,0
2048,1,1,1,0,0,1,0,0,0,1,0,0
2049,1,1,1,0,1,0,0,0,0,0,0,0
2050,1,1,1,1,0,1,1,1,1,0,0,0
2051,1,1,0,0,1,0,1,0,1,1,0,0
2052,1,1,0,0,0,0,1,0,1,0,0,0
2053,2,1,1,1,1,1,1,1,0,0,0,0
2054,0,0,1,0,0,0,1,1,0,1,0,0
2055,1,1,1,0,1,0,0,0,0,0,0,1
2056,1,1,1,1,0,0,0,0,0,0,0,0
2057,1,1,1,1,1,0,1,1,1,0,0,0
2058,0,0,0,0,0,0,1,1,1,0,0,1
2059,0,0,0,1,1,0,1,1,1,0,0,0
2060,1,1,1,1,0,1,0,0,0,0,0,0
2061,1,1,0,0,1,0,0,0,1,0,0,0
2062,1,1,0,1,0,0,1,1,1,0,0,0
2063,1,1,1,1,1,0,0,0,0,0,0,1
2064,1,1,1,0,0,0,0,0,0,1,1,0
2065,1,1,1,0,0,0,0,0,0,0,0,0
2066,1,1,1,1,1,1,1,1,1,0,0,0
2067,0,0,0,1,0,0,1,1,1,0,0,0
2068,1,1,1,1,1,0,0,0,0,0,0,0
2069,1,1,1,0,0,0,0,0,0,1,0,0
2070,1,1,1,0,1,0,0,0,0,0,0,0
2071,1,1,1,1,0,0,0,0,0,0,0,0
2072,1,1,1,0,1,1,1,1,1,1,0,0
2073,1,1,1,0,0,0,0,0,0,0,0,0
2074,1,1,1,1,1,0,0,0,0,0,0,0
2075,1,1,1,1,0,0,0,0,0,0,0,0
2076,1,1,1,0,1,0,1,1,0,0,0,0
2077,0,0,1,1,0,0,1,1,0,0,1,0
2078,1,1,1,1,0,1,0,0,0,0,0,0
2079,1,1,1,0,1,0,0,0,0,1,0,0
