,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),0
3318,1,1,1,0,0,0,0
3319,0,1,0,0,0,0,1
3320,0,0,0,0,1,0,0
3321,0,0,0,1,0,0,0
3322,2,1,1,0,0,0,0
3323,1,1,0,0,0,0,0
3324,0,0,0,1,0,0,1
3325,0,0,0,1,0,0,1
3326,1,1,1,1,0,0,0
3327,1,1,0,1,0,1,0
3328,1,1,0,1,0,0,1
3329,1,1,1,1,1,0,0
3330,1,1,0,0,0,0,1
3331,1,1,0,0,0,0,1
3332,1,1,0,1,0,0,1
3333,0,0,0,0,1,0,1
3334,1,1,1,1,0,0,1
3335,0,0,0,0,1,0,1
3336,0,1,1,1,0,0,0
3337,1,1,0,0,1,0,0
3338,1,1,1,0,0,0,0
3339,1,1,1,1,0,0,0
3340,0,1,1,1,0,0,1
3341,1,1,0,0,0,0,0
3342,1,1,1,1,0,0,0
3343,0,0,1,0,0,1,1
3344,1,1,1,1,1,0,1
3345,1,1,1,0,0,1,0
3346,0,0,1,1,0,0,0
3347,1,1,1,0,0,1,0
3348,1,1,1,1,0,1,0
3349,1,1,0,1,0,0,0
3350,1,1,1,0,1,0,0
3351,0,0,0,0,1,0,0
3352,1,1,0,0,0,0,0
3353,0,0,0,0,0,0,1
3354,0,0,0,0,0,0,1
3355,0,0,0,0,0,0,1
3356,1,0,1,0,0,0,1
3357,0,0,0,1,1,0,1
3358,1,1,0,0,0,0,0
3359,0,0,0,0,0,1,1
3360,0,0,0,0,0,0,0
3361,1,1,0,0,0,0,1
3362,1,1,1,0,1,0,1
3363,1,1,0,0,0,0,0
3364,1,1,1,0,1,0,0
3365,1,1,0,0,0,0,0
3366,0,0,1,1,1,1,0
3367,1,1,1,0,0,1,0
3368,0,0,0,0,0,0,0
3369,0,0,1,0,0,0,1
3370,0,0,0,0,1,0,1
3371,0,0,0,0,0,0,0
3372,1,1,1,0,0,0,1
3373,0,0,0,0,0,0,0
3374,0,0,0,0,0,0,0
3375,1,1,1,1,0,0,0
3376,1,1,1,1,0,0,1
3377,1,1,1,1,0,0,0
3378,0,0,1,1,0,0,0
3379,1,1,1,1,0,0,0
3380,0,0,0,1,0,0,1
3381,0,0,1,0,1,0,1
3382,1,0,1,0,0,1,1
3383,1,2,0,0,1,0,1
3384,0,0,0,1,0,0,0
3385,0,0,0,0,0,0,0
3386,1,1,1,0,0,0,1
3387,0,0,0,1,0,0,0
3388,0,0,0,0,0,0,0
3389,0,0,1,0,1,1,0
3390,0,0,1,1,0,0,0
3391,1,1,1,0,1,1,0
3392,1,1,0,0,0,0,1
3393,0,1,0,0,0,0,0
3394,1,1,0,0,0,0,1
3395,1,1,1,1,0,0,0
3396,1,1,0,0,0,1,0
3397,1,1,0,0,0,0,1
3398,1,0,1,0,0,1,1
3399,1,1,0,0,0,0,1
3400,1,1,0,0,0,0,0
3401,0,0,1,0,1,1,0
3402,1,1,1,0,0,1,1
3403,1,1,0,0,0,0,0
3404,1,0,1,0,0,1,0
3405,1,1,1,1,0,1,0
3406,0,0,1,0,1,0,0
3407,1,1,0,0,0,0,1
3408,0,0,0,0,0,0,1
3409,0,0,0,0,0,0,0
3410,1,1,1,0,0,1,0
3411,1,1,1,1,0,0,0
3412,1,1,0,0,1,0,1
3413,1,1,0,0,0,1,0
3414,1,1,0,0,1,1,1
3415,0,1,0,1,0,0,0
3416,1,1,0,1,0,0,0
3417,1,1,0,1,0,0,1
3418,1,1,1,0,0,0,0
3419,0,0,1,1,1,0,0
3420,1,1,1,0,1,1,0
3421,1,1,0,1,0,0,0
3422,1,0,1,0,0,1,1
3423,1,1,1,0,1,1,0
3424,1,1,0,1,1,0,1
3425,1,1,0,1,0,0,0
3426,1,1,1,1,0,0,0
3427,1,1,1,0,0,0,0
3428,0,0,0,0,0,0,1
3429,1,1,1,0,0,1,0
3430,0,0,0,1,0,0,0
3431,0,0,0,1,0,0,1
3432,0,0,0,1,1,0,0
3433,1,1,1,0,0,0,1
3434,0,0,0,0,1,1,0
3435,0,0,0,0,0,0,1
3436,0,0,0,0,0,0,1
3437,1,1,1,0,0,0,0
3438,1,1,1,1,0,0,0
3439,0,0,0,1,1,1,1
3440,1,1,1,0,0,0,1
3441,0,0,1,0,0,0,1
3442,1,1,0,0,1,0,1
3443,1,1,1,0,0,0,0
3444,1,1,1,0,0,0,1
3445,1,1,0,0,1,0,0
3446,0,0,1,1,0,1,0
3447,0,0,0,0,0,1,0
3448,1,1,1,1,0,1,1
3449,1,1,1,1,0,0,0
3450,1,1,0,0,1,0,0
3451,1,1,1,0,0,0,0
3452,0,0,0,1,0,1,0
3453,1,1,0,1,0,0,1
3454,1,1,1,1,0,0,0
3455,0,0,1,0,0,1,0
3456,1,1,1,1,0,1,0
3457,0,0,0,0,0,0,1
3458,1,1,1,1,1,0,0
3459,1,0,0,1,1,0,1
3460,0,0,0,1,0,0,1
3461,1,1,0,1,0,0,0
3462,0,0,0,1,0,1,0
3463,1,1,1,0,0,0,1
3464,1,1,0,0,0,0,1
3465,0,0,0,0,0,0,1
3466,0,0,0,1,0,0,0
3467,1,1,1,1,0,0,1
3468,1,1,1,0,0,1,1
3469,0,1,1,0,0,0,0
3470,0,0,0,1,0,0,1
3471,1,1,0,0,0,0,0
3472,0,0,1,0,0,0,1
3473,1,1,1,0,0,0,0
3474,1,1,0,0,0,0,0
3475,1,1,1,0,0,1,0
3476,1,1,0,1,0,0,0
3477,1,1,0,0,0,0,1
3478,1,1,1,0,0,0,0
3479,0,0,0,0,0,1,1
3480,0,0,0,0,0,0,1
3481,1,1,0,0,0,0,0
3482,0,0,0,0,0,0,1
3483,1,1,0,0,1,0,0
3484,1,1,1,0,0,0,0
3485,1,1,1,0,0,0,1
3486,0,0,0,0,1,0,0
3487,1,1,0,1,0,0,1
3488,1,1,1,0,0,0,1
3489,0,0,1,1,0,0,1
3490,1,1,0,1,0,0,0
3491,1,1,0,1,0,0,0
3492,1,1,0,1,0,0,0
3493,0,0,0,0,1,0,0
3494,0,0,0,0,0,0,0
3495,0,0,0,0,0,0,1
3496,1,1,0,0,0,0,1
3497,1,1,1,0,0,0,0
3498,1,1,0,0,1,0,1
3499,1,1,1,0,1,0,1
3500,0,0,0,1,0,0,1
3501,1,1,0,1,1,1,0
3502,0,1,0,1,1,0,0
3503,0,0,1,0,0,1,1
3504,1,1,0,0,0,0,0
3505,1,1,1,0,0,0,0
3506,1,1,1,1,1,1,0
3507,1,1,1,0,0,0,1
3508,1,1,1,0,1,0,1
3509,0,0,0,1,0,1,0
3510,1,1,1,0,1,0,0
3511,1,1,0,0,1,0,1
3512,0,0,0,0,0,0,1
3513,0,0,0,0,0,0,1
3514,1,1,1,0,0,0,1
3515,1,1,0,0,1,1,0
3516,1,1,1,0,0,0,0
3517,1,1,0,0,0,0,1
3518,1,1,1,0,0,0,0
3519,1,1,1,0,0,0,0
3520,0,0,0,1,0,0,0
3521,1,1,0,0,0,1,0
3522,0,0,1,0,0,0,0
3523,0,1,0,0,0,0,0
3524,1,2,1,1,0,1,1
3525,0,0,0,0,0,0,0
3526,1,1,0,0,0,0,0
3527,0,0,0,1,0,0,1
3528,0,0,1,1,0,0,0
3529,2,2,1,1,0,0,0
3530,0,0,0,1,0,0,1
3531,1,1,1,1,0,0,0
3532,0,0,0,0,0,0,0
3533,0,0,0,0,1,0,0
3534,1,1,1,1,0,0,0
3535,1,1,1,0,0,0,1
3536,0,1,0,0,0,0,1
3537,1,1,0,1,0,0,0
3538,1,1,1,1,0,0,0
3539,1,1,0,0,0,0,0
3540,0,0,1,1,0,0,0
3541,0,0,1,1,0,1,1
3542,2,1,0,0,0,0,0
3543,1,1,1,0,0,0,0
3544,1,1,1,1,0,1,0
3545,1,0,0,0,0,0,0
3546,0,0,0,1,0,0,0
3547,1,1,1,0,0,0,0
3548,1,1,1,0,1,1,0
3549,0,0,0,0,0,0,0
3550,0,0,0,0,0,0,1
3551,0,0,0,1,0,0,0
3552,0,0,0,1,1,0,0
3553,1,1,1,1,1,0,0
3554,0,1,0,1,0,0,1
3555,0,0,1,0,1,0,0
3556,0,0,0,1,0,0,1
3557,1,1,1,0,1,0,0
3558,1,1,0,0,0,0,1
3559,0,0,0,0,0,0,0
3560,1,1,1,1,0,0,1
3561,1,1,1,1,0,0,1
3562,0,0,0,0,0,1,1
3563,1,1,0,0,1,0,1
3564,0,0,0,0,0,1,0
3565,0,0,1,0,0,0,1
3566,0,0,1,0,1,0,1
3567,0,0,0,1,0,1,1
3568,1,1,1,0,0,0,0
3569,0,0,0,1,0,1,1
3570,1,1,1,0,0,0,0
3571,0,0,0,1,0,0,1
3572,1,1,1,0,0,0,0
3573,1,0,1,0,0,0,0
3574,0,0,1,1,0,0,1
3575,1,1,1,0,1,1,0
3576,1,1,1,0,0,0,0
3577,0,0,0,0,0,0,1
3578,1,1,1,0,0,1,0
3579,1,1,1,0,0,0,0
3580,0,0,0,1,0,0,1
3581,1,1,0,1,0,0,1
3582,1,1,1,0,0,1,0
3583,0,0,0,0,0,0,0
3584,1,1,1,0,0,0,0
3585,0,0,0,0,0,0,0
3586,1,1,0,0,1,0,0
3587,1,1,0,0,1,0,0
3588,1,1,1,0,1,0,0
3589,0,0,1,0,0,0,1
3590,0,0,0,1,0,0,1
3591,1,1,0,0,0,0,1
3592,0,0,0,1,0,0,0
3593,1,1,1,1,0,0,0
3594,1,1,1,0,0,0,1
3595,1,0,1,1,0,0,1
3596,1,1,1,0,0,0,0
3597,1,1,0,1,0,0,1
3598,0,0,0,0,0,1,0
3599,1,1,1,1,1,0,0
3600,1,1,1,0,0,0,0
3601,1,1,1,1,0,0,0
3602,0,0,1,0,0,0,0
3603,1,1,1,1,0,0,1
3604,1,1,1,1,0,0,1
3605,0,1,1,1,0,1,1
3606,1,0,1,0,0,0,1
3607,0,0,0,0,0,0,0
3608,1,1,1,1,0,0,0
3609,1,0,1,1,0,0,0
3610,0,0,0,0,0,0,0
3611,1,1,1,0,0,0,1
3612,1,1,1,1,0,0,0
3613,1,1,1,0,0,0,0
3614,0,0,1,0,1,0,0
3615,1,1,1,1,0,1,0
3616,0,0,1,1,1,0,0
3617,2,1,1,0,1,0,0
3618,1,1,1,1,0,0,0
3619,0,0,0,1,1,0,0
3620,0,0,1,1,0,0,1
3621,0,0,0,0,1,0,0
3622,1,1,1,1,0,1,0
3623,1,1,0,1,0,0,1
3624,1,1,1,0,1,0,0
3625,0,0,1,1,0,0,1
3626,0,0,0,0,0,0,1
3627,1,1,0,1,0,0,0
3628,1,1,0,0,1,1,1
3629,1,1,1,0,1,0,0
3630,0,0,0,1,0,0,1
3631,1,1,1,0,0,1,0
3632,1,1,1,1,0,0,0
3633,1,1,1,0,0,1,0
3634,1,1,1,0,0,0,0
3635,1,1,1,1,0,1,0
3636,0,0,0,0,0,0,1
3637,1,1,1,0,0,1,0
3638,0,0,1,0,0,0,1
3639,0,0,0,0,0,0,1
3640,0,0,0,0,0,0,1
3641,0,0,0,0,0,0,1
3642,1,1,1,0,0,1,0
3643,1,1,0,1,0,0,1
3644,1,1,0,1,0,0,0
3645,1,1,0,0,0,0,0
3646,1,1,1,0,1,0,0
3647,0,1,0,0,0,0,0
3648,1,1,1,0,0,1,1
3649,1,1,1,0,0,0,0
3650,2,1,1,0,0,0,1
3651,1,1,1,0,0,0,0
3652,1,0,1,0,0,0,0
3653,1,1,0,0,0,0,0
3654,0,0,0,0,0,1,1
3655,1,1,0,0,1,0,1
3656,1,1,0,0,0,0,1
3657,1,1,1,0,1,0,0
3658,1,1,0,1,1,0,1
3659,1,1,0,0,0,0,1
3660,0,0,0,1,0,0,1
3661,1,1,2,1,0,1,0
3662,1,1,1,0,0,1,1
3663,0,0,1,0,0,0,1
3664,0,0,0,0,0,0,1
3665,0,0,1,0,0,1,0
3666,1,1,1,1,1,0,0
3667,1,1,1,0,1,0,0
3668,1,1,1,0,0,0,0
3669,1,0,0,0,0,1,0
3670,2,1,1,0,0,0,0
3671,1,1,1,0,0,0,1
3672,0,0,1,0,0,0,1
3673,0,0,0,0,0,0,0
3674,0,0,1,0,0,0,0
3675,1,1,0,0,0,0,1
3676,1,1,1,0,0,1,0
3677,0,0,0,0,1,0,1
3678,0,0,0,0,1,0,1
3679,1,1,1,0,1,0,1
3680,0,0,0,0,0,0,1
3681,1,1,0,0,0,0,1
3682,1,1,1,0,0,0,0
3683,1,1,1,0,0,1,0
3684,0,0,1,0,1,0,1
3685,0,0,1,0,0,0,1
3686,0,0,1,0,0,0,0
3687,0,0,0,1,0,0,0
3688,1,1,1,0,0,0,0
3689,0,1,0,0,1,0,1
3690,0,0,1,1,0,0,0
3691,1,1,1,1,0,0,0
3692,1,1,1,1,0,0,1
3693,0,0,0,1,1,0,0
3694,1,1,1,1,0,0,0
3695,1,1,1,1,0,0,0
3696,1,1,1,0,1,0,1
3697,1,1,1,1,0,0,1
3698,0,0,1,1,0,0,0
3699,2,1,1,0,1,0,0
3700,1,1,1,0,1,0,0
3701,0,0,0,0,0,0,0
3702,1,1,2,0,1,0,0
3703,0,0,1,1,1,0,0
3704,1,1,0,1,0,0,1
3705,1,1,0,0,0,0,0
3706,0,0,1,0,0,1,0
3707,0,0,0,0,1,1,0
3708,1,0,1,0,1,0,1
3709,1,1,1,0,1,0,0
3710,0,0,1,1,0,0,1
3711,1,1,0,0,0,0,0
3712,1,1,0,0,1,0,1
3713,1,1,1,1,0,0,1
3714,0,0,1,0,1,0,1
3715,1,1,0,0,1,0,0
3716,0,0,0,0,1,0,0
3717,1,1,1,0,0,0,0
3718,1,1,0,1,1,0,0
3719,0,0,0,1,1,0,1
3720,0,1,0,1,1,0,1
3721,1,1,0,0,0,0,1
3722,1,1,0,0,1,0,0
3723,1,1,0,0,0,0,0
3724,0,0,0,0,0,0,1
3725,0,0,0,1,0,0,0
3726,0,0,1,1,0,0,0
3727,0,0,1,0,0,1,0
3728,1,0,1,0,0,0,0
3729,1,1,0,0,0,0,1
3730,0,0,1,1,0,0,1
3731,0,0,0,0,1,1,0
3732,0,0,0,0,1,0,0
3733,1,0,1,1,0,0,0
3734,1,1,0,0,1,0,1
3735,0,0,1,1,0,0,1
3736,1,1,1,0,1,0,0
3737,1,1,1,1,1,0,1
3738,0,0,0,1,0,0,1
3739,0,0,1,1,0,1,0
3740,1,1,1,0,0,0,1
3741,0,0,0,1,0,0,0
3742,1,1,0,0,1,1,0
3743,0,0,0,1,0,0,1
3744,1,1,1,1,0,0,0
3745,0,0,1,1,1,0,0
3746,0,0,0,0,0,0,0
3747,1,1,0,1,0,0,1
3748,0,0,0,1,0,0,1
3749,0,0,0,0,1,0,1
3750,1,1,1,1,0,0,0
3751,1,1,0,1,0,0,1
3752,1,1,1,0,0,0,1
3753,0,0,0,0,0,0,1
3754,0,0,0,0,0,0,1
3755,1,1,0,1,0,0,0
3756,1,1,1,0,0,0,0
3757,0,2,0,0,1,1,1
3758,0,0,1,0,0,0,1
3759,1,1,1,0,0,1,1
3760,1,1,1,1,0,1,0
3761,1,1,0,0,0,0,0
3762,1,1,1,0,0,0,1
3763,0,0,0,0,0,0,0
3764,1,1,1,1,0,0,1
3765,1,1,1,0,0,0,1
3766,1,1,1,0,0,0,0
3767,1,1,1,0,0,0,0
3768,1,1,1,0,0,0,0
3769,1,0,1,0,1,0,1
3770,1,1,0,0,0,0,1
3771,0,0,0,0,0,0,0
3772,1,1,0,1,0,0,1
3773,0,0,0,0,0,0,1
3774,0,0,0,0,0,0,1
3775,1,1,1,0,1,1,0
3776,0,1,1,1,0,0,1
3777,1,1,1,0,0,0,0
3778,1,1,0,0,1,0,0
3779,1,1,1,1,0,0,0
3780,1,1,1,1,0,0,0
3781,1,1,0,0,1,0,1
3782,0,0,0,0,1,0,0
3783,0,0,1,1,0,0,0
3784,0,0,1,1,1,0,0
3785,1,1,0,1,0,0,0
3786,1,1,1,0,0,0,0
3787,0,0,1,1,0,0,0
3788,0,0,0,0,0,0,1
3789,1,1,1,0,0,0,1
3790,0,0,0,0,0,0,0
3791,1,1,1,1,0,1,0
3792,1,1,1,1,0,0,1
3793,1,1,1,0,0,0,0
3794,1,1,1,0,1,0,0
3795,0,0,0,0,0,0,1
3796,0,0,1,1,0,0,1
3797,0,0,0,0,0,0,1
3798,1,1,1,1,1,0,0
3799,1,1,0,0,0,0,0
3800,1,1,0,1,0,0,0
3801,0,0,0,1,0,0,1
3802,1,1,1,0,0,0,0
3803,1,1,1,0,0,1,0
3804,1,1,1,1,0,0,0
3805,1,1,0,1,1,0,1
3806,1,0,1,0,0,0,0
3807,0,0,0,0,0,0,0
3808,0,0,1,1,0,1,0
3809,1,1,0,0,1,0,1
3810,1,1,0,0,0,0,1
3811,0,0,0,0,0,0,1
3812,0,1,0,1,0,0,0
3813,0,0,0,1,0,0,1
3814,0,0,1,1,0,0,0
3815,0,0,0,1,0,0,1
3816,1,1,1,0,0,0,0
3817,1,1,0,0,0,0,0
3818,1,1,1,1,0,1,0
3819,1,1,0,0,0,0,1
3820,0,0,0,0,0,0,0
3821,1,1,0,0,0,0,0
3822,1,1,1,1,0,0,0
3823,0,0,0,0,1,1,1
3824,1,1,1,0,1,0,0
3825,0,0,0,0,0,1,1
3826,1,1,1,0,0,0,1
3827,1,1,1,1,1,1,0
3828,1,1,0,0,0,0,0
3829,1,1,1,0,1,0,1
3830,1,1,1,1,0,0,0
3831,2,1,1,1,0,0,0
3832,1,1,1,1,0,0,0
3833,1,1,0,0,0,0,0
3834,1,1,0,1,0,0,0
3835,1,1,0,1,1,0,1
3836,0,0,0,0,0,0,0
3837,0,0,0,0,0,0,0
3838,1,1,1,0,0,0,0
3839,0,0,0,1,0,0,0
3840,1,1,1,1,0,0,0
3841,0,0,1,1,0,1,0
3842,0,0,0,0,1,1,1
3843,1,1,1,0,0,1,0
3844,1,1,1,0,0,0,1
3845,1,1,1,1,1,1,0
3846,1,1,0,0,0,0,0
3847,0,0,1,0,0,0,0
3848,0,0,1,0,0,0,0
3849,1,1,0,0,0,0,0
3850,1,1,0,0,0,1,0
3851,1,1,1,0,0,0,1
3852,0,0,0,0,1,0,1
3853,1,0,1,1,0,0,0
3854,1,1,0,0,0,0,1
3855,0,0,1,0,0,0,0
3856,0,0,0,0,0,0,1
3857,1,0,0,0,0,0,1
3858,0,0,1,0,1,0,0
3859,1,1,1,1,0,0,0
3860,1,1,1,1,0,0,0
3861,1,0,0,1,1,0,1
3862,1,1,0,0,1,0,0
3863,0,0,1,0,0,0,1
3864,1,1,1,1,0,0,0
3865,1,1,0,0,0,0,0
3866,1,1,0,0,0,0,1
3867,0,0,1,0,0,0,1
3868,0,0,1,0,0,1,1
3869,0,0,1,0,0,1,1
3870,0,0,0,0,0,0,1
3871,1,1,1,0,1,0,1
3872,0,0,1,0,1,0,1
3873,1,1,1,0,0,0,0
3874,1,1,1,1,0,1,1
3875,0,0,0,1,0,0,1
3876,1,1,1,0,1,0,0
3877,0,1,0,0,0,0,1
3878,0,0,0,0,1,0,1
3879,0,0,0,0,0,0,1
3880,1,1,1,0,0,0,1
3881,1,1,0,0,1,0,1
3882,1,1,0,1,0,1,0
3883,1,1,1,1,0,1,0
3884,0,1,0,1,1,0,0
3885,1,1,1,1,0,0,0
3886,1,1,1,0,0,0,0
3887,1,0,1,1,0,1,1
3888,1,1,1,0,0,0,0
3889,0,0,0,0,1,0,1
3890,1,1,0,0,0,0,1
3891,0,0,0,0,0,0,1
3892,0,0,0,0,0,0,1
3893,1,1,0,0,0,0,0
3894,1,1,1,0,0,0,0
3895,1,1,0,1,0,0,1
3896,1,1,0,0,1,0,0
3897,1,1,1,1,1,0,0
3898,0,0,0,1,0,0,1
3899,0,0,0,0,0,0,1
3900,0,1,0,0,0,0,0
3901,0,0,0,1,0,0,0
3902,1,1,1,1,0,1,0
3903,0,0,0,0,0,0,1
3904,1,1,0,0,0,0,1
3905,0,0,1,0,0,1,0
3906,1,1,1,0,0,0,0
3907,1,1,0,0,0,0,0
3908,0,0,1,0,0,0,1
3909,1,1,0,1,1,0,1
3910,1,1,1,1,0,0,0
3911,1,1,0,0,1,0,1
3912,0,0,1,0,0,0,0
3913,0,0,1,0,0,1,0
3914,1,1,1,1,0,0,0
3915,1,1,1,0,0,0,1
3916,0,0,0,0,0,0,1
3917,0,0,0,1,0,0,1
3918,0,0,0,0,0,0,1
3919,1,1,1,0,1,0,0
3920,1,1,1,0,0,0,1
3921,1,1,1,0,0,0,1
3922,1,1,1,0,0,0,0
3923,0,0,0,0,0,0,1
3924,0,0,0,1,0,0,0
3925,1,0,1,0,0,1,0
3926,0,0,0,0,1,0,1
3927,0,0,1,1,0,0,0
3928,1,1,1,1,0,0,0
3929,0,0,1,0,0,0,1
3930,1,1,1,0,1,1,0
3931,1,0,0,1,0,0,1
3932,1,1,1,0,0,0,0
3933,1,1,0,0,0,0,1
3934,1,0,1,1,0,0,1
3935,1,1,0,1,0,0,1
3936,1,1,0,1,0,0,1
3937,1,1,0,0,0,0,1
3938,1,1,0,1,0,0,0
3939,0,1,1,0,0,0,0
3940,0,0,1,0,0,0,0
3941,1,0,1,0,0,0,1
3942,1,1,0,1,1,0,1
3943,0,0,0,0,0,0,0
3944,1,1,1,0,0,1,0
3945,0,0,0,0,0,0,1
3946,0,1,1,0,0,0,1
3947,1,1,1,0,0,0,0
3948,0,0,0,1,0,0,1
3949,0,0,0,0,0,0,1
3950,0,0,0,0,0,0,1
3951,0,1,0,0,1,0,0
3952,0,0,0,1,0,0,0
3953,1,1,0,0,0,0,1
3954,1,1,1,0,1,0,0
3955,2,1,0,0,0,0,0
3956,1,1,0,1,0,0,0
3957,1,0,1,1,0,0,0
3958,0,0,0,0,1,0,1
3959,1,1,1,1,0,1,0
3960,1,1,1,0,0,0,0
3961,1,1,1,0,0,0,1
3962,1,0,1,0,0,0,0
3963,0,0,0,0,0,0,1
3964,1,1,1,0,0,1,0
3965,1,1,1,1,0,0,0
3966,1,1,1,0,1,0,0
3967,1,0,1,0,0,0,1
3968,0,0,0,0,0,0,0
3969,1,1,0,0,0,0,1
3970,1,1,0,0,0,0,1
3971,2,1,1,0,0,1,0
3972,0,1,0,1,0,0,1
3973,1,1,1,1,0,1,1
3974,1,1,1,1,0,0,0
3975,1,1,1,1,0,0,0
3976,1,1,0,0,0,1,1
3977,0,0,1,0,0,1,1
3978,0,0,0,0,0,0,1
3979,0,0,0,1,1,0,0
3980,0,0,0,0,1,1,0
3981,1,1,0,1,0,0,0
3982,0,0,0,0,0,0,1
3983,1,1,0,1,0,0,0
3984,1,1,0,0,0,0,0
3985,1,1,1,0,0,0,1
3986,1,1,0,1,1,0,0
3987,0,0,1,0,0,1,0
3988,0,0,1,1,0,0,1
3989,1,1,1,0,0,0,0
3990,1,1,0,0,1,0,0
3991,0,0,0,0,0,0,0
3992,1,1,0,0,0,0,0
3993,1,0,0,0,0,0,1
3994,1,1,1,1,0,1,0
3995,1,2,1,0,0,0,1
3996,1,1,1,0,0,1,1
3997,0,0,0,0,0,0,0
3998,1,1,1,0,1,0,0
3999,1,1,1,0,1,0,0
4000,1,1,0,0,0,0,1
4001,0,0,1,1,0,0,1
4002,1,1,0,0,1,0,1
4003,1,1,1,0,0,0,0
4004,1,1,0,1,1,0,0
4005,0,0,0,1,0,1,0
4006,0,1,0,0,0,0,1
4007,1,1,1,0,0,0,0
4008,1,1,0,1,1,0,0
4009,1,1,1,1,0,1,0
4010,1,1,0,0,0,0,1
4011,1,1,0,0,0,0,1
4012,0,0,1,0,0,1,1
4013,1,1,0,0,0,0,0
4014,1,0,0,1,0,0,0
4015,1,1,0,1,0,0,0
4016,1,1,0,0,1,0,1
4017,0,0,0,0,0,0,0
4018,1,1,1,0,0,0,0
4019,1,1,1,1,0,0,1
4020,0,0,0,1,0,0,0
4021,1,1,1,0,0,0,0
4022,1,1,1,0,0,0,1
4023,0,1,1,0,0,0,1
4024,0,0,0,0,1,0,1
4025,0,0,0,0,1,0,0
4026,0,1,1,0,0,1,1
4027,1,1,0,0,0,0,0
4028,1,1,1,0,0,0,0
4029,0,1,0,0,0,1,1
4030,0,1,1,0,0,0,0
4031,1,0,1,0,0,1,1
4032,1,0,1,0,0,0,1
4033,0,0,0,1,0,0,0
4034,1,1,0,1,0,1,0
4035,0,0,0,0,0,1,1
4036,1,0,1,0,0,0,1
4037,0,0,0,0,1,0,0
4038,0,0,1,0,0,0,1
4039,1,0,1,1,0,0,1
4040,0,0,1,0,1,1,1
4041,1,1,0,0,0,1,1
4042,1,1,1,0,0,0,0
4043,1,0,1,0,0,1,0
4044,1,1,1,0,0,0,0
4045,0,0,1,0,0,0,0
4046,0,0,0,0,0,0,1
4047,1,1,0,0,0,0,0
4048,1,1,1,0,0,0,0
4049,0,0,1,0,1,0,0
4050,1,1,0,0,0,0,1
4051,1,1,0,0,0,0,1
4052,1,1,1,0,0,0,0
4053,1,0,1,0,1,0,1
4054,1,1,0,0,0,0,0
4055,1,1,1,0,1,0,0
4056,1,1,1,0,1,0,0
4057,0,0,1,1,1,0,0
4058,1,1,1,0,0,0,0
4059,1,1,1,0,0,0,1
4060,0,1,0,0,0,0,1
4061,0,0,1,1,1,0,1
4062,1,1,1,0,0,0,0
4063,1,1,1,0,1,0,0
4064,0,0,1,1,1,1,1
4065,1,1,1,0,0,1,0
4066,0,0,0,1,0,0,0
4067,1,1,1,0,0,0,1
4068,0,0,1,1,0,0,1
4069,1,1,1,1,0,0,1
4070,1,1,0,0,1,1,0
4071,0,0,0,1,0,0,0
4072,1,1,0,1,0,0,0
4073,0,0,1,0,1,0,1
4074,0,0,1,0,0,0,1
4075,1,1,1,0,0,0,1
4076,0,0,0,0,1,0,1
4077,0,0,0,1,0,0,1
4078,1,1,0,0,1,0,0
4079,1,1,1,0,1,0,1
4080,1,1,1,0,0,1,1
4081,1,1,1,0,1,0,0
4082,0,0,0,0,0,0,1
4083,1,1,0,0,1,1,0
4084,1,1,1,0,1,0,0
4085,0,1,0,0,1,1,1
4086,1,0,1,0,0,1,0
4087,1,1,1,1,0,0,0
4088,0,0,1,0,0,0,1
4089,1,1,0,0,0,0,1
4090,1,1,1,0,1,0,0
4091,0,0,0,0,0,0,0
4092,0,0,1,0,0,1,0
4093,1,1,1,0,0,0,0
4094,0,0,0,1,0,0,1
4095,1,2,1,0,1,1,1
4096,2,0,1,1,1,0,0
4097,0,0,1,0,1,1,0
4098,1,1,1,1,0,0,1
4099,0,0,0,1,0,0,1
4100,1,1,1,1,0,1,0
4101,0,0,0,0,0,0,1
4102,1,1,1,0,0,0,0
4103,0,0,1,0,0,0,1
4104,1,1,1,0,1,0,0
4105,0,0,0,0,0,0,1
4106,0,0,0,1,0,0,0
4107,0,0,1,0,0,0,1
4108,0,0,0,0,0,1,0
4109,1,1,0,0,0,0,0
4110,1,1,1,0,0,1,0
4111,1,0,1,0,0,1,0
4112,0,0,0,1,1,1,0
4113,1,1,0,1,0,0,0
4114,1,1,0,0,0,1,0
4115,0,0,0,0,0,0,1
4116,1,1,0,0,1,0,0
4117,0,0,1,0,0,0,1
4118,1,1,1,0,0,0,0
4119,1,1,1,0,1,0,0
4120,1,1,1,0,0,0,0
4121,1,1,0,1,0,0,1
4122,1,1,1,0,0,0,0
4123,1,1,0,0,0,0,1
4124,0,0,1,0,0,0,1
4125,1,1,1,1,0,0,0
4126,0,0,0,0,0,1,0
4127,1,0,0,1,0,0,1
4128,0,0,1,0,1,0,0
4129,0,0,1,0,1,0,0
4130,1,1,1,0,0,0,0
4131,1,1,1,0,0,0,0
4132,1,1,0,1,0,0,0
4133,1,1,1,0,1,0,0
4134,1,1,1,1,1,0,0
4135,1,1,0,1,1,1,0
