,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),0
4949,1,0,0,0,0,0,1
4950,1,1,1,1,0,0,1
4951,1,1,0,1,0,0,0
4952,1,1,1,1,0,0,0
4953,0,1,1,1,1,1,1
4954,0,1,0,1,1,0,1
4955,1,1,1,0,0,1,1
4956,1,1,1,1,0,0,0
4957,1,0,0,1,1,0,1
4958,1,1,0,0,1,0,1
4959,1,1,1,0,1,0,0
4960,1,1,1,0,0,0,0
4961,0,0,0,1,1,0,1
4962,0,0,0,0,0,0,1
4963,0,0,1,0,0,0,0
4964,1,1,0,0,0,0,1
4965,0,0,1,0,0,0,1
4966,0,0,0,0,0,0,0
4967,1,1,0,0,0,0,0
4968,0,0,0,0,0,0,1
4969,1,1,0,0,1,0,0
4970,1,0,1,0,0,0,1
4971,1,1,1,0,0,1,0
4972,2,0,0,1,0,0,1
4973,0,0,0,0,0,0,1
4974,1,0,1,0,0,0,1
4975,1,1,1,0,0,0,1
4976,0,0,1,0,1,0,0
4977,1,1,1,0,0,0,0
4978,1,1,1,1,1,0,0
4979,0,0,0,1,0,0,1
4980,1,1,1,0,0,0,0
4981,0,0,1,0,1,0,1
4982,0,0,0,0,0,0,1
4983,1,1,1,0,1,0,0
4984,1,1,1,0,0,0,1
4985,1,1,0,0,0,0,1
4986,1,1,1,0,0,0,1
4987,1,1,1,1,0,1,0
4988,1,1,1,0,0,0,0
4989,2,1,1,1,1,0,0
4990,0,0,0,0,0,0,1
4991,1,2,1,1,0,0,1
4992,1,1,1,0,1,0,0
4993,1,1,0,0,0,0,1
4994,1,0,0,0,0,0,1
4995,1,1,1,0,1,1,0
4996,0,0,1,1,0,0,0
4997,0,1,0,0,0,0,0
4998,0,0,0,1,0,0,1
4999,1,1,0,0,0,0,1
5000,0,1,0,0,0,0,1
5001,0,1,1,0,1,0,0
5002,1,1,1,1,0,0,0
5003,1,1,1,0,0,0,1
5004,0,0,0,0,0,0,1
5005,2,1,1,0,1,1,0
5006,0,0,0,0,0,0,1
5007,0,0,0,1,0,1,1
5008,0,0,0,0,0,0,1
5009,0,0,1,0,1,0,1
5010,1,1,1,1,0,0,0
5011,0,0,0,1,0,0,1
5012,1,1,0,1,0,1,0
5013,1,1,1,0,0,0,0
5014,0,0,0,0,1,0,0
5015,0,0,1,1,0,1,0
5016,1,1,1,0,0,0,0
5017,0,0,0,0,0,1,1
5018,0,0,0,1,1,1,0
5019,0,0,0,0,0,0,0
5020,0,0,1,0,1,0,1
5021,0,0,1,1,0,0,1
5022,1,1,0,1,0,0,0
5023,1,0,1,0,0,0,0
5024,0,0,0,0,0,0,1
5025,0,0,0,1,0,0,0
5026,1,1,0,1,0,0,0
5027,1,1,0,0,1,1,0
5028,1,1,1,1,0,0,0
5029,1,1,1,0,0,0,0
5030,1,1,1,0,0,0,0
5031,0,0,1,0,0,0,0
5032,1,1,0,0,0,1,0
5033,1,1,1,0,0,0,0
5034,0,0,0,0,1,0,0
5035,0,0,0,0,1,0,1
5036,1,1,1,0,0,1,0
5037,1,1,0,1,0,0,0
5038,1,1,1,1,1,0,0
5039,0,0,1,0,0,0,1
5040,1,1,0,0,0,0,1
5041,1,1,1,0,0,0,0
5042,1,1,1,0,0,0,0
5043,1,1,1,0,0,0,1
5044,2,0,1,0,0,0,1
5045,0,0,0,1,0,0,1
5046,2,1,0,1,1,0,1
5047,1,1,0,1,0,0,1
5048,0,1,1,0,0,0,0
5049,1,1,0,0,1,1,0
5050,0,0,0,1,1,0,0
5051,1,1,1,1,0,0,0
5052,1,1,1,0,1,0,1
5053,1,1,1,0,1,0,0
5054,0,0,1,0,1,0,0
5055,1,1,1,1,0,0,0
5056,1,1,0,0,0,0,1
5057,1,0,1,0,0,0,0
5058,1,1,0,1,0,0,1
5059,0,0,1,1,1,0,1
5060,0,0,0,0,0,0,0
5061,1,0,1,1,0,0,0
5062,1,1,1,1,1,0,0
5063,1,1,1,0,1,0,0
5064,0,0,0,0,0,0,1
5065,1,1,0,1,1,0,0
5066,0,0,0,0,1,0,1
5067,1,1,1,0,0,0,1
5068,1,1,1,1,0,0,0
5069,1,1,0,0,0,0,0
5070,1,1,0,0,0,0,1
5071,0,0,0,1,0,0,0
5072,1,1,1,0,0,0,0
5073,2,1,1,1,0,1,0
5074,1,1,1,0,0,1,0
5075,0,0,0,0,0,0,1
5076,1,1,1,0,0,0,0
5077,2,1,0,0,0,0,1
5078,1,1,1,0,0,0,0
5079,0,0,1,0,0,0,1
5080,1,1,1,0,0,0,1
5081,1,1,1,0,0,1,0
5082,0,0,1,0,0,0,0
5083,0,1,0,1,0,0,0
5084,1,1,1,0,1,0,0
5085,0,0,0,0,0,0,1
5086,0,1,1,0,1,1,0
5087,1,1,1,0,0,0,0
5088,0,0,1,0,0,0,0
5089,1,1,1,0,1,0,1
5090,1,1,0,0,0,0,0
5091,1,2,1,0,1,1,1
5092,0,0,0,0,0,0,1
5093,1,1,1,1,0,0,0
5094,1,1,0,0,0,0,0
5095,1,1,0,1,0,0,0
5096,0,0,0,0,0,0,0
5097,1,1,0,0,0,0,1
5098,0,0,0,1,1,0,0
5099,1,1,0,1,0,0,0
5100,1,1,1,1,0,1,0
5101,0,0,0,1,0,0,0
5102,1,1,1,1,1,0,0
5103,1,1,1,0,0,1,0
5104,1,1,0,0,0,0,1
5105,1,1,0,0,0,1,1
5106,1,1,1,0,1,1,1
5107,1,1,1,0,0,0,0
5108,1,1,1,0,0,1,0
5109,1,1,1,0,1,1,0
5110,1,1,1,1,0,0,0
5111,1,1,0,0,0,0,1
5112,1,1,1,0,1,1,0
5113,1,1,1,1,0,1,0
5114,1,1,1,1,0,0,0
5115,0,0,0,0,1,0,0
5116,1,1,0,0,0,0,1
5117,1,1,0,0,0,0,1
5118,0,0,1,0,1,0,0
5119,1,1,1,1,0,0,0
5120,1,1,1,0,1,0,0
5121,1,0,1,0,1,0,0
5122,0,0,1,0,1,0,1
5123,1,1,0,0,1,0,0
5124,0,0,1,0,0,0,0
5125,0,0,0,1,0,1,1
5126,1,1,1,0,1,1,0
5127,1,1,0,1,1,1,0
5128,1,1,1,0,1,0,0
5129,0,0,0,0,0,0,0
5130,0,0,0,0,0,0,1
5131,0,1,0,1,0,0,0
5132,1,1,0,1,0,0,1
5133,0,0,0,0,0,0,0
5134,0,0,0,0,0,0,0
5135,0,0,0,0,0,0,1
5136,0,0,0,1,0,0,1
5137,0,0,0,1,0,0,1
5138,1,1,1,0,0,0,0
5139,1,1,0,0,0,0,1
5140,0,0,0,1,1,0,1
5141,0,0,0,1,0,0,1
5142,1,1,1,0,0,1,0
5143,1,1,1,1,0,0,0
5144,0,1,0,0,0,0,1
5145,0,0,0,0,0,1,1
5146,1,1,1,0,0,1,0
5147,0,0,1,0,0,0,0
5148,0,0,0,0,0,0,1
5149,0,0,0,0,0,0,1
5150,1,1,1,1,0,0,0
5151,0,0,0,0,0,0,0
5152,0,0,1,0,0,0,1
5153,1,1,1,0,0,1,0
5154,1,1,1,0,0,1,0
5155,0,1,0,0,0,0,1
5156,1,1,1,0,0,0,0
5157,0,0,0,1,0,0,1
5158,1,1,0,0,0,0,0
5159,1,1,1,1,0,0,0
5160,0,0,1,1,0,0,0
5161,1,1,1,0,0,1,0
5162,0,0,0,0,0,0,1
5163,1,1,1,0,0,1,0
5164,0,0,1,0,0,0,0
5165,1,0,1,0,0,0,1
5166,1,1,0,1,0,1,0
5167,1,1,0,1,0,0,0
5168,1,1,1,0,0,0,0
5169,1,1,0,1,1,0,0
5170,1,1,0,0,0,0,0
5171,1,1,0,0,0,1,0
5172,1,1,1,0,0,0,0
5173,1,1,1,1,1,0,0
5174,1,1,0,0,0,0,0
5175,0,0,0,0,0,0,1
5176,1,1,0,0,1,0,1
5177,0,0,0,0,0,0,1
5178,0,0,0,0,1,0,0
5179,0,0,0,1,0,0,1
5180,1,1,1,0,0,0,0
5181,1,1,1,0,1,0,0
5182,1,1,1,1,0,0,0
5183,1,1,0,0,0,0,1
5184,1,1,0,0,0,0,0
5185,0,0,0,0,0,1,0
5186,1,1,1,0,0,0,0
5187,0,0,0,1,1,0,0
5188,0,0,0,0,0,0,1
5189,1,1,1,0,0,0,0
5190,0,0,1,1,0,1,1
5191,1,0,1,0,1,0,0
5192,1,1,0,1,0,0,1
5193,1,1,1,0,0,0,0
5194,0,0,1,0,1,0,1
5195,0,0,1,0,0,0,1
5196,0,0,0,0,0,0,1
5197,0,1,0,1,0,0,0
5198,1,1,1,0,1,0,0
5199,1,0,1,0,0,0,1
5200,1,1,1,0,0,1,1
5201,1,1,1,0,1,0,1
5202,1,1,1,0,0,0,1
5203,0,0,1,0,0,1,1
5204,1,1,1,0,0,1,0
5205,1,1,1,1,1,0,0
5206,1,1,1,0,0,0,0
5207,0,0,0,0,0,0,1
5208,1,1,1,0,0,0,0
5209,1,2,0,0,1,0,0
5210,1,1,1,1,0,0,0
5211,1,1,0,0,0,0,1
5212,0,1,0,0,1,0,0
5213,1,1,0,1,1,0,1
5214,0,0,0,0,0,0,1
5215,1,0,1,1,0,1,0
5216,1,1,1,0,0,0,0
5217,1,1,1,0,1,0,0
5218,1,0,0,0,1,0,1
5219,1,1,1,0,0,0,0
5220,0,0,1,0,0,0,1
5221,1,1,0,0,0,0,1
5222,0,0,1,1,0,0,0
5223,1,1,1,0,0,0,0
5224,0,1,0,1,0,0,1
5225,0,1,1,0,1,0,1
5226,0,0,1,1,1,0,1
5227,1,1,0,0,0,0,0
5228,0,1,0,1,0,0,0
5229,0,0,1,1,1,0,0
5230,0,0,0,0,0,0,1
5231,1,1,1,0,0,0,0
5232,1,1,0,1,0,0,0
5233,1,1,1,1,0,0,1
5234,0,1,0,0,0,0,1
5235,1,1,0,0,0,0,1
5236,1,1,1,0,1,1,0
5237,1,1,0,0,1,0,1
5238,0,0,0,0,0,0,1
5239,1,1,0,1,1,0,1
5240,1,1,1,0,1,0,0
5241,0,0,1,1,1,1,0
5242,1,1,0,0,0,0,1
5243,0,0,0,0,0,1,1
5244,0,0,0,0,0,0,1
5245,0,0,0,0,1,0,1
5246,0,0,0,1,0,0,0
5247,1,1,1,1,0,0,1
5248,0,0,0,0,0,0,1
5249,1,1,1,0,0,1,0
5250,1,1,1,0,0,0,0
5251,0,0,1,0,0,1,1
5252,0,0,1,0,0,0,1
5253,0,0,1,0,0,0,1
5254,1,1,1,0,0,0,0
5255,0,0,0,1,1,0,0
5256,1,1,0,0,0,0,1
5257,1,1,1,0,0,0,0
5258,0,0,0,0,0,0,1
5259,1,1,0,0,1,0,1
5260,0,0,0,0,0,0,1
5261,0,0,0,0,0,0,1
5262,0,0,1,0,0,1,1
5263,1,0,0,0,0,0,0
5264,1,1,1,0,0,1,0
5265,0,0,0,0,0,0,0
5266,1,1,1,0,0,0,0
5267,0,0,1,0,0,1,0
5268,1,1,1,1,1,0,0
5269,1,1,1,0,0,1,0
5270,1,1,1,0,0,1,0
5271,1,1,1,0,1,1,0
5272,1,1,2,1,1,0,0
5273,1,1,0,0,1,0,0
5274,0,0,0,0,0,0,1
5275,1,1,1,1,0,0,1
5276,0,0,0,0,0,0,1
5277,0,0,0,1,1,0,1
5278,1,1,0,0,0,0,1
5279,1,1,1,0,0,0,0
5280,1,0,1,0,0,1,1
5281,0,0,1,1,0,1,1
5282,2,1,1,0,0,0,0
5283,1,1,0,0,0,0,1
5284,1,0,1,0,0,1,1
5285,1,1,0,0,0,0,1
5286,1,1,1,1,0,0,0
5287,1,1,1,0,0,1,0
5288,0,0,0,1,0,0,1
5289,0,0,0,0,0,0,1
5290,1,1,0,0,0,0,0
5291,0,0,0,0,1,0,0
5292,0,0,0,1,0,0,1
5293,1,1,0,0,0,0,1
5294,0,0,0,1,0,0,1
5295,1,1,0,0,1,0,1
5296,1,1,1,0,0,0,0
5297,0,0,0,0,0,0,0
5298,1,1,1,0,0,0,0
5299,0,0,0,1,0,0,0
5300,0,0,0,0,1,0,1
5301,0,0,0,1,1,0,1
5302,0,0,0,0,0,0,0
5303,0,0,0,0,0,0,0
5304,1,1,1,0,0,0,1
5305,1,1,1,1,0,0,0
5306,1,1,1,0,0,1,0
5307,0,0,0,1,1,0,1
5308,1,1,1,0,1,0,0
5309,1,1,1,0,0,0,1
5310,1,1,1,0,0,0,0
5311,0,1,0,0,0,1,0
5312,1,0,1,0,0,0,0
5313,1,1,1,1,0,0,0
5314,1,0,1,0,0,0,1
5315,1,1,0,0,0,0,1
5316,1,1,1,0,1,0,0
5317,0,0,0,1,0,0,1
5318,1,0,0,0,0,0,1
5319,1,1,1,0,1,1,0
5320,0,1,0,0,1,0,0
5321,1,1,0,0,0,0,1
5322,1,0,0,0,1,0,1
5323,1,1,0,1,1,0,0
5324,0,0,0,0,0,0,1
5325,0,0,1,0,0,1,1
5326,0,0,0,1,0,0,1
5327,0,0,0,0,0,0,0
5328,1,0,1,1,0,0,0
5329,0,0,0,0,0,0,1
5330,1,1,1,0,0,0,0
5331,1,1,1,1,0,0,0
5332,1,1,0,0,0,0,1
5333,0,0,0,1,0,0,1
5334,1,1,1,0,0,0,1
5335,1,1,1,0,1,0,0
5336,1,0,1,0,0,0,0
5337,0,0,0,0,0,0,1
5338,0,0,0,1,1,1,1
5339,1,1,0,0,1,0,1
5340,0,0,0,0,0,1,0
5341,0,0,1,1,0,0,1
5342,0,0,1,0,1,1,0
5343,1,1,0,1,0,0,0
5344,1,0,0,1,0,0,0
5345,0,0,0,1,0,0,0
5346,0,0,1,0,1,0,1
5347,0,0,1,1,0,0,0
5348,0,0,0,1,0,0,1
5349,1,0,1,0,1,0,0
5350,1,0,0,0,0,0,1
5351,0,0,0,1,0,0,0
5352,1,1,1,0,0,0,0
5353,1,1,1,1,0,0,0
5354,1,1,1,0,0,1,1
5355,1,1,0,0,1,0,0
5356,2,1,1,1,0,0,0
5357,1,1,1,0,0,0,0
5358,1,1,1,0,1,1,0
5359,1,1,1,0,0,0,0
5360,0,0,0,1,0,0,1
5361,1,1,1,0,1,0,1
5362,1,1,1,1,0,0,0
5363,1,1,1,0,0,0,0
5364,1,1,1,1,0,0,1
5365,0,0,0,0,0,0,1
5366,0,1,0,0,0,0,0
5367,1,1,1,1,1,1,0
5368,1,1,0,0,1,0,1
5369,0,1,0,1,1,0,1
5370,1,1,1,0,0,0,0
5371,1,1,1,0,0,0,0
5372,1,1,1,0,0,0,1
5373,0,1,1,0,0,0,1
5374,1,1,0,0,1,0,1
5375,1,1,0,1,0,0,0
5376,0,0,1,1,0,1,0
5377,2,1,1,1,1,0,0
5378,0,0,1,0,1,0,0
5379,1,1,0,0,0,0,1
5380,0,0,0,0,0,0,1
5381,1,1,0,0,0,1,1
5382,1,1,1,1,0,0,0
5383,0,0,0,0,1,0,1
5384,1,1,1,0,0,0,0
5385,0,1,0,0,0,0,1
5386,1,1,0,1,0,0,0
5387,0,0,0,0,0,0,1
5388,1,1,1,0,0,0,1
5389,1,1,1,0,0,0,0
5390,0,0,0,0,0,0,0
5391,1,2,1,1,0,0,0
5392,1,1,1,0,0,1,1
5393,1,1,1,0,0,0,1
5394,1,1,1,0,0,0,0
5395,0,0,0,1,0,0,1
5396,0,0,0,1,0,0,1
5397,0,0,0,0,0,0,0
5398,1,1,0,1,0,0,0
5399,1,1,1,0,0,0,0
5400,1,1,0,0,1,0,1
5401,1,1,1,0,1,0,0
5402,1,0,0,0,0,0,1
5403,1,1,1,1,0,0,0
5404,0,0,1,0,0,0,1
5405,1,1,0,1,0,0,1
5406,1,1,1,1,1,0,0
5407,1,1,1,0,1,0,0
5408,0,0,0,0,1,0,1
5409,0,0,0,0,1,0,1
5410,0,0,2,1,0,0,0
5411,1,1,1,0,1,1,0
5412,1,1,0,0,0,0,1
5413,1,1,1,0,0,0,0
5414,3,1,1,1,0,0,0
5415,1,1,1,1,0,0,0
5416,0,0,0,0,1,0,1
5417,1,0,1,1,0,0,0
5418,1,1,0,0,1,0,0
5419,1,1,1,0,0,0,0
5420,1,1,0,0,0,1,0
5421,0,0,0,0,0,0,1
5422,0,0,0,0,0,0,0
5423,1,1,0,0,1,0,0
5424,0,0,0,0,0,1,0
5425,1,1,1,0,0,1,0
5426,1,1,1,0,0,0,0
5427,1,1,1,0,0,0,1
5428,0,0,0,0,1,0,1
5429,1,1,1,0,0,0,0
5430,1,1,1,0,0,0,1
5431,1,1,1,0,0,0,0
5432,0,0,1,0,0,0,0
5433,0,0,0,0,0,0,0
5434,1,1,1,1,0,1,0
5435,1,1,1,0,0,1,0
5436,1,1,1,0,0,0,0
5437,1,0,0,0,0,0,0
5438,1,1,0,1,0,0,0
5439,0,0,0,0,0,0,1
5440,1,1,1,1,0,0,0
5441,1,1,0,0,1,0,1
5442,0,0,1,1,0,1,1
5443,1,1,1,0,0,0,0
5444,0,0,0,0,0,0,1
5445,2,1,1,0,0,1,1
5446,1,1,1,1,0,1,1
5447,0,0,1,0,0,0,1
5448,1,1,1,1,0,0,0
5449,0,0,1,1,1,0,0
5450,1,1,1,1,1,0,0
5451,1,1,0,0,1,0,0
5452,0,1,0,0,0,1,1
5453,0,0,1,1,0,0,0
5454,1,1,1,0,1,0,0
5455,1,1,0,1,0,0,0
5456,1,1,0,0,0,0,0
5457,2,1,0,0,0,0,1
5458,0,0,1,0,0,0,1
5459,0,1,0,0,1,1,1
5460,0,0,1,0,0,2,1
5461,0,0,1,1,0,0,1
5462,1,1,0,0,0,1,0
5463,0,0,0,0,0,0,1
5464,1,1,1,1,0,0,0
5465,1,1,1,1,0,0,0
5466,1,1,0,0,1,0,1
5467,0,0,0,0,0,0,0
5468,1,1,1,0,0,0,0
5469,1,1,1,1,0,0,1
5470,0,0,0,0,0,0,1
5471,1,1,1,0,0,0,0
5472,1,1,0,0,0,0,0
5473,1,1,1,1,1,0,1
5474,0,0,0,1,0,0,1
5475,1,1,0,0,0,0,0
5476,1,1,1,1,0,1,0
5477,1,1,0,0,0,0,0
5478,1,1,0,0,0,0,1
5479,1,1,1,0,1,0,1
5480,2,1,0,1,0,0,1
5481,0,0,1,0,0,0,1
5482,1,0,0,1,0,1,0
5483,1,1,1,1,0,0,0
5484,0,0,0,0,0,0,1
5485,0,0,0,1,0,0,0
5486,0,1,0,0,0,0,1
5487,1,1,1,1,0,0,0
5488,0,1,0,0,0,0,1
5489,1,0,1,1,1,0,0
5490,0,0,0,1,0,0,1
5491,1,1,1,1,0,0,0
5492,1,1,1,0,0,0,1
5493,0,0,0,1,0,0,0
5494,1,1,0,0,1,0,1
5495,0,0,0,0,0,0,0
5496,0,0,1,0,1,0,1
5497,0,0,0,0,0,0,1
5498,1,1,0,0,1,0,0
5499,1,0,1,1,0,0,0
5500,1,0,1,0,0,0,1
5501,1,1,1,0,0,0,0
5502,1,1,0,1,0,0,1
5503,1,0,1,0,0,0,1
5504,1,0,1,1,1,1,0
5505,0,0,1,0,0,0,1
5506,0,0,1,0,0,0,0
5507,0,0,0,0,0,0,1
5508,1,1,0,1,0,0,0
5509,1,1,1,0,0,1,0
5510,1,1,0,0,0,0,1
5511,1,1,0,0,0,0,0
5512,0,0,1,1,1,0,1
5513,0,0,0,1,0,0,0
5514,1,1,1,0,0,0,0
5515,1,1,1,0,0,0,1
5516,1,1,0,0,1,0,1
5517,0,0,1,1,1,1,0
5518,0,1,1,1,0,0,1
5519,0,1,0,0,0,0,1
5520,1,0,1,0,0,0,0
5521,1,1,1,0,0,0,0
5522,0,0,1,0,0,0,1
5523,0,0,0,0,1,0,1
5524,1,0,1,0,0,0,0
5525,1,1,1,1,0,1,0
5526,0,0,1,1,0,0,0
5527,0,0,0,0,1,0,0
5528,1,1,1,0,0,0,0
5529,1,1,1,0,0,0,0
5530,1,1,1,0,0,1,1
5531,0,0,1,1,0,0,1
5532,0,0,0,0,0,1,0
5533,1,1,0,0,1,0,1
5534,1,1,0,0,0,0,0
5535,0,0,0,0,0,0,1
5536,1,1,1,1,1,0,1
5537,1,1,1,0,1,0,0
5538,1,1,1,0,0,0,0
5539,0,0,0,1,0,0,0
5540,0,0,1,1,0,0,0
5541,1,1,1,0,1,0,1
5542,0,0,1,0,0,0,0
5543,0,0,0,0,0,0,1
5544,1,1,1,1,0,0,0
5545,0,0,0,0,1,0,0
5546,0,0,0,1,1,0,1
5547,0,0,1,0,0,0,0
5548,1,0,1,1,0,0,0
5549,0,0,1,0,0,0,0
5550,0,0,0,0,0,0,1
5551,0,0,0,0,1,0,1
5552,0,0,0,0,0,0,0
5553,1,1,1,0,0,0,0
5554,2,1,1,1,0,1,0
5555,1,1,0,1,0,0,1
5556,1,1,0,0,1,0,0
5557,1,1,1,0,1,1,0
5558,1,0,1,1,1,0,0
5559,1,1,1,0,1,0,0
5560,0,0,0,0,0,0,1
5561,1,1,1,0,0,1,0
5562,1,0,1,0,0,0,1
5563,0,0,0,0,0,0,1
5564,1,1,1,0,1,0,0
5565,0,0,0,0,0,0,0
5566,1,1,1,0,0,0,1
5567,0,0,1,0,0,0,1
5568,1,2,1,0,0,1,0
5569,1,1,1,1,0,0,1
5570,0,0,1,0,0,0,0
5571,1,1,0,0,0,0,0
5572,1,1,1,1,0,0,0
5573,1,1,1,0,1,1,0
5574,0,0,1,1,0,0,1
5575,1,1,1,1,0,0,0
5576,0,0,0,0,0,0,1
5577,1,1,0,0,0,0,1
5578,1,1,1,0,0,1,1
5579,0,1,0,0,0,0,0
5580,1,1,1,1,0,0,0
5581,0,0,1,1,1,1,0
5582,1,1,1,0,1,0,0
5583,1,1,1,0,0,1,0
5584,1,1,0,1,0,0,1
5585,1,1,1,0,1,1,1
5586,0,0,0,0,0,0,0
5587,1,1,1,1,0,0,0
5588,0,0,1,1,0,0,1
5589,0,0,1,0,1,0,1
5590,0,1,0,0,0,1,1
5591,0,0,1,0,0,0,0
5592,1,1,0,0,0,0,0
5593,1,1,1,0,0,0,1
5594,0,0,1,0,1,0,1
5595,0,0,0,0,0,0,1
5596,0,0,0,1,0,0,1
5597,1,1,1,1,0,0,0
5598,1,1,1,1,0,0,0
5599,1,2,1,0,0,1,0
5600,1,1,1,1,0,0,0
5601,0,0,0,0,0,0,1
5602,1,1,0,0,0,0,0
5603,1,1,0,0,0,0,0
5604,1,1,1,0,0,0,1
5605,1,1,0,0,0,1,1
5606,0,0,1,1,0,1,1
5607,1,1,0,1,0,0,0
5608,1,1,0,1,0,0,0
5609,1,1,0,1,0,0,1
5610,0,0,1,0,0,1,1
5611,0,1,1,0,0,0,0
5612,1,1,1,0,0,0,0
5613,0,0,0,0,0,0,0
5614,1,1,1,0,0,1,0
5615,1,0,1,1,0,0,1
5616,1,1,1,0,0,0,1
5617,1,1,1,0,0,0,1
5618,0,0,0,0,1,0,1
5619,1,1,1,0,0,0,1
5620,1,0,1,0,0,0,0
5621,1,0,0,1,0,0,0
5622,1,1,1,0,0,0,1
5623,1,1,1,1,0,0,0
5624,1,1,1,1,1,1,0
5625,1,1,0,0,0,0,1
5626,1,1,1,0,0,0,0
5627,0,0,0,0,0,0,1
5628,1,1,1,0,0,0,1
5629,0,0,1,1,0,0,0
5630,1,1,0,0,0,0,1
5631,0,0,1,1,0,0,1
5632,1,1,0,1,0,0,0
5633,0,0,0,0,0,0,1
5634,1,1,0,0,0,0,0
5635,1,1,0,0,0,0,1
5636,1,0,0,1,0,0,1
5637,0,0,0,0,0,0,1
5638,0,0,0,0,0,0,0
5639,1,1,1,0,0,1,0
5640,1,1,0,0,0,0,0
5641,1,1,0,0,1,0,1
5642,0,0,1,1,1,0,0
5643,1,1,1,0,0,1,0
5644,1,1,0,1,0,0,1
5645,0,0,0,0,0,0,1
5646,1,1,0,0,0,0,1
5647,0,0,0,1,0,1,1
5648,2,1,1,1,0,0,0
5649,0,0,1,0,0,0,1
5650,0,0,0,1,0,0,1
5651,1,1,1,0,1,0,1
5652,0,0,1,0,0,0,0
5653,0,1,1,0,1,0,0
5654,1,1,1,1,0,0,0
5655,1,1,1,0,0,1,0
5656,1,1,1,0,0,0,1
5657,0,0,0,0,0,0,1
5658,1,1,1,0,1,0,0
5659,1,1,1,0,0,0,0
5660,0,0,0,0,0,0,1
5661,0,0,0,0,1,1,0
5662,1,1,1,0,0,0,0
5663,0,1,0,0,0,0,0
5664,1,1,1,0,1,0,0
5665,0,0,1,0,0,0,1
5666,0,0,1,0,1,0,1
5667,0,0,0,0,1,1,0
5668,1,1,1,1,0,0,0
5669,0,0,0,0,0,0,1
5670,1,1,1,0,0,0,0
5671,1,1,1,0,0,0,0
5672,1,1,1,0,0,0,0
5673,2,0,1,0,0,0,1
5674,1,1,0,2,0,0,0
5675,1,1,0,0,0,0,0
5676,1,1,0,0,0,1,0
5677,0,0,1,0,0,0,1
5678,0,0,0,0,0,0,1
5679,1,1,1,0,0,0,0
5680,1,1,0,0,0,0,0
5681,0,0,1,0,0,1,1
5682,1,1,0,0,1,0,1
5683,0,0,0,1,0,0,1
5684,1,1,1,0,0,0,0
5685,1,1,1,1,0,0,0
5686,1,1,0,0,1,0,0
5687,0,0,0,1,0,1,0
5688,1,1,0,0,0,0,1
5689,0,0,0,0,1,0,1
5690,1,1,1,0,0,0,0
5691,1,1,0,1,0,0,0
5692,1,2,1,0,1,0,0
5693,1,1,0,0,0,0,0
5694,0,0,0,0,0,0,0
5695,0,0,1,1,0,0,1
5696,1,1,0,0,0,0,1
5697,0,0,0,1,0,1,0
5698,0,0,1,0,0,1,0
5699,0,0,1,0,1,1,0
5700,0,1,0,0,0,0,1
5701,0,0,0,1,0,0,1
5702,0,0,0,0,0,0,1
5703,0,0,1,0,0,0,0
5704,0,0,0,1,0,1,1
5705,0,0,0,0,1,0,0
5706,1,1,1,1,0,0,0
5707,1,1,0,0,0,0,1
5708,1,1,0,1,0,1,1
5709,1,1,1,1,0,0,1
5710,0,1,0,0,1,0,0
5711,1,1,0,0,0,0,0
5712,0,0,0,0,1,0,1
5713,0,0,0,0,0,0,1
5714,0,0,1,0,0,0,1
5715,0,0,0,1,0,0,1
5716,0,0,0,1,0,0,1
5717,1,1,0,0,0,0,0
5718,0,0,0,0,1,0,0
5719,0,1,0,0,0,1,1
5720,2,1,1,0,0,0,0
5721,0,0,0,0,1,0,0
5722,0,0,0,0,1,0,1
5723,1,1,1,0,0,0,0
5724,1,1,1,0,1,0,0
5725,1,1,0,0,0,0,0
5726,0,0,1,1,1,0,0
5727,1,1,1,0,0,1,1
5728,1,1,1,0,0,0,1
5729,1,1,1,0,1,1,0
5730,0,0,1,0,0,0,1
5731,1,1,0,0,0,0,1
5732,1,1,1,1,0,0,1
5733,1,1,1,0,0,1,0
5734,0,0,0,1,0,0,1
5735,1,1,1,0,0,0,0
5736,0,0,0,1,1,0,1
5737,0,0,1,0,0,0,0
5738,1,1,0,0,0,0,0
5739,1,1,0,0,1,0,1
5740,0,0,0,0,0,0,1
5741,0,0,1,0,0,0,0
5742,1,1,1,0,1,0,1
5743,1,1,0,0,1,0,0
5744,1,1,0,1,0,0,0
5745,1,1,1,0,0,0,0
5746,1,1,1,0,1,0,1
5747,0,0,0,0,0,0,1
5748,1,1,1,0,0,0,1
5749,0,0,1,1,0,1,1
5750,1,1,0,0,0,0,1
5751,1,1,1,0,0,0,0
5752,1,1,1,1,0,1,0
5753,0,0,0,0,0,0,1
5754,1,1,0,0,0,0,1
5755,1,1,0,0,1,0,0
5756,2,1,1,1,0,0,0
5757,0,1,1,0,0,0,1
5758,0,0,0,0,1,1,0
5759,1,1,1,1,0,0,1
5760,1,1,1,1,0,0,1
5761,1,1,0,0,0,0,1
5762,0,0,0,1,0,0,0
5763,1,1,1,1,0,0,0
5764,1,1,1,1,0,0,0
5765,1,1,1,1,0,0,0
5766,1,1,0,0,0,0,0
