,,,,,,,,,,,,s1,s2,s3,s4,s5,s6
0,0,0,0,1,1,0,1,0,0,1,1,0.238281537176274,0.014210526315789474,0.2287866782340466,0.1491311612364244,0.0,0.08251587301587301
0,0,0,0,1,1,0,1,0,1,0,0,0.3805844155844156,0.06606060606060606,0.07452380952380952,0.0,0.0,0.0
0,0,0,0,1,1,0,1,0,1,0,1,0.24157142857142863,0.05204761904761905,0.05404761904761904,0.102,0.0,0.0
0,0,0,0,1,1,0,1,0,1,1,0,0.34344155844155844,0.06606060606060606,0.12353479853479853,0.0,0.0,0.0
0,0,0,0,1,1,0,1,0,1,1,1,0.2756349206349206,0.05204761904761905,0.10516971916971919,0.04,0.0,0.0203015873015873
0,0,0,0,1,1,0,1,1,0,0,0,0.2659498556998557,0.032317821067821065,0.01101010101010101,0.08609175197008014,0.04318181818181818,0.0009090909090909091
0,0,0,0,1,1,0,1,1,0,0,1,0.14409328579916816,0.0,0.005,0.14227599524658346,0.02,0.0
0,0,0,0,1,1,0,1,1,0,1,0,0.24815702134123185,0.040027151211361744,0.005,0.1782932744070515,0.0,0.07579653679653679
0,0,0,0,1,1,0,1,1,0,1,1,0.11801680672268906,0.007142857142857143,0.005,0.08941596638655462,0.0,0.026904761904761907
0,0,0,0,1,1,0,1,1,1,0,0,0.01632867132867133,0.005174825174825175,0.005,0.0,0.08244755244755245,0.0
0,0,0,0,1,1,0,1,1,1,0,1,0.02224747474747475,0.014747474747474749,0.005,0.0,0.04090909090909091,0.0
0,0,0,0,1,1,0,1,1,1,1,0,0.10007326007326009,0.041538461538461545,0.021190476190476187,0.05202380952380953,0.021538461538461538,0.031190476190476192
0,0,0,0,1,1,0,1,1,1,1,1,0.08218253968253969,0.04253968253968254,0.011666666666666665,0.02773809523809524,0.02,0.016904761904761905
0,0,0,0,1,1,1,0,0,0,0,0,0.5768333333333333,0.6077293906810036,0.6153996415770611,0.006666666666666666,0.0,0.0
0,0,0,0,1,1,1,0,0,0,0,1,0.1835338680926916,0.1852094474153298,0.185120320855615,0.03966131907308378,0.002352941176470588,0.0
0,0,0,0,1,1,1,0,0,0,1,0,0.2021333333333333,0.41636589861751155,0.221410752688172,0.0008,0.0,0.0064
0,0,0,0,1,1,1,0,0,0,1,1,0.11124132338249985,0.23241792260027555,0.11068246263540381,0.012226024955436721,0.002352941176470588,0.0064
0,0,0,0,1,1,1,0,0,1,0,0,0.19615584415584414,0.19615584415584414,0.1757222222222222,0.0,0.0,0.0
0,0,0,0,1,1,1,0,0,1,0,1,0.18014574314574314,0.19881240981240977,0.4628888888888889,0.0,0.08133333333333333,0.0
0,0,0,0,1,1,1,0,0,1,1,0,0.20824025974025973,0.22474025974025966,0.09533333333333333,0.0,0.0,0.0
0,0,0,0,1,1,1,0,0,1,1,1,0.19876739926739923,0.23297252747252742,0.25666666666666665,0.0,0.027999999999999997,0.0
0,0,0,0,1,1,1,0,1,0,0,0,0.14640803640803643,0.3901809856809856,0.0,0.0,0.0,0.0
0,0,0,0,1,1,1,0,1,0,0,1,0.13877128427128427,0.22034704184704182,0.0,0.10800000000000001,0.0,0.0
0,0,0,0,1,1,1,0,1,0,1,0,0.6201839826839827,0.7294740259740259,0.0,0.0,0.0,0.0
0,0,0,0,1,1,1,0,1,0,1,1,0.3079580974580975,0.4333803418803419,0.0,0.011777777777777778,0.0,0.0
0,0,0,0,1,1,1,0,1,1,0,0,0.16053391053391056,0.45737518037518027,0.0,0.0,0.0,0.09904761904761905
0,0,0,0,1,1,1,0,1,1,0,1,0.02,0.0831984126984127,0.0,0.0,0.0,0.0
0,0,0,0,1,1,1,0,1,1,1,0,0.4491212121212121,0.5890735930735931,0.0,0.0,0.0,0.049333333333333326
0,0,0,0,1,1,1,0,1,1,1,1,0.26929914529914534,0.32732173382173385,0.0,0.0,0.0,0.0
0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0.34181292417742143,0.14138794574504632,0.0,0.0
0,0,0,0,1,1,1,1,0,0,0,1,0.0,0.0,0.37228677476193617,0.2629284687782896,0.0,0.0
0,0,0,0,1,1,1,1,0,0,1,0,0.0,0.0,0.3574588815224499,0.12079059283995347,0.0,0.0
0,0,0,0,1,1,1,1,0,0,1,1,0.0,0.0,0.3475307414164932,0.17857566950705325,0.0,0.0
0,0,0,0,1,1,1,1,0,1,0,0,0.0,0.0,0.023531531531531532,0.006666666666666667,0.0,0.0016216216216216218
0,0,0,0,1,1,1,1,0,1,0,1,0.0,0.0,0.16142063492063494,0.022666666666666665,0.0,0.0
0,0,0,0,1,1,1,1,0,1,1,0,0.0,0.0,0.36368413598979643,0.009174825174825174,0.0,0.006403459119496856
0,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,0.32139499389499393,0.04043745143745144,0.0,0.0
0,0,0,0,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0.33462522314287013,0.0,0.0
0,0,0,0,1,1,1,1,1,0,0,1,0.0,0.0,0.0,0.7372532346685571,0.0,0.0
0,0,0,0,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.2150867516817847,0.0,0.0
0,0,0,0,1,1,1,1,1,0,1,1,0.0,0.0,0.0,0.37215559030264905,0.0,0.0
0,0,0,0,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0016129032258064516
0,0,0,0,1,1,1,1,1,1,0,1,0.1107784992784993,0.0,0.0,0.1,0.0,0.0
0,0,0,0,1,1,1,1,1,1,1,0,0.0,0.0,0.02,0.0,0.0,0.0016129032258064516
0,0,0,0,1,1,1,1,1,1,1,1,0.06340476190476191,0.0,0.0,0.04,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0.4335317918067483,0.409042424838599,0.34370023017515644,0.0,0.0983459327097422,0.05639421539413894
0,0,0,1,0,0,0,0,0,0,0,1,0.3445905303147924,0.36920907406628806,0.3507486174364511,0.0,0.13880268989863637,0.018975963544833944
0,0,0,1,0,0,0,0,0,0,1,0,0.37568388689781307,0.35871164009481016,0.38063094244248086,0.0,0.0,0.062184605827005635
0,0,0,1,0,0,0,0,0,0,1,1,0.3591539016539016,0.3591539016539016,0.2236490731490731,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,1,0,0,0.4144620859783241,0.39529282772332275,0.32393734152674275,0.0,0.1464295279934545,0.05381993444189643
0,0,0,1,0,0,0,0,0,1,0,1,0.3586166874811651,0.35708942908755,0.3031483056367969,0.0,0.13297825056093077,0.008488149398162372
0,0,0,1,0,0,0,0,0,1,1,0,0.32303438081415153,0.3189339871451112,0.3195513962078784,0.0,0.0,0.05035421925912579
0,0,0,1,0,0,0,0,0,1,1,1,0.3904748579881492,0.3897648308878782,0.43790549114720106,0.0,0.0,0.003408361499345331
0,0,0,1,0,0,0,0,1,0,0,0,0.39167878652451527,0.39849556427281496,0.0,0.010955871147970156,0.0973806401106826,0.03477669927728602
0,0,0,1,0,0,0,0,1,0,0,1,0.2662274499477204,0.2662274499477204,0.0,0.0,0.07146620074389484,0.0
0,0,0,1,0,0,0,0,1,0,1,0,0.16435613458603393,0.1911505404270904,0.0,0.0,0.0,0.02993548039037279
0,0,0,1,0,0,0,0,1,0,1,1,0.4613564213564214,0.4613564213564214,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,1,0,0,0.20861309021319385,0.20816121133784493,0.006284649849585032,0.003222122052393984,0.35603700187348564,0.020131839185603066
0,0,0,1,0,0,0,0,1,1,0,1,0.16166091779708214,0.16166091779708214,0.0,0.0,0.32394708731752453,0.0
0,0,0,1,0,0,0,0,1,1,1,0,0.0689927346386717,0.1089967276253809,0.0,0.0,0.2,0.01281923986063672
0,0,0,1,0,0,0,0,1,1,1,1,0.3851202506643683,0.3851202506643683,0.0,0.0,0.14,0.0
0,0,0,1,0,0,0,1,0,0,0,0,0.27711647945255563,0.13706225423686139,0.2716418142518446,0.0,0.10278925368062777,0.11051963799101579
0,0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.2216825396825397,0.0
0,0,0,1,0,0,0,1,0,0,1,0,0.5062062629492968,0.0,0.5772697317302583,0.0,0.0,0.0
0,0,0,1,0,0,0,1,0,0,1,1,0.29287354312354313,0.005,0.31469630369630364,0.0,0.08301587301587303,0.01835714285714286
0,0,0,1,0,0,0,1,0,1,0,0,0.24111153354068204,0.07962824252544529,0.23568305028512015,0.0,0.17713635360660165,0.08667360158075009
0,0,0,1,0,0,0,1,0,1,0,1,0.025454545454545455,0.0012121212121212121,0.005454545454545454,0.0,0.1382886002886003,0.0012121212121212121
0,0,0,1,0,0,0,1,0,1,1,0,0.3785285694697459,0.0015384615384615385,0.43226830848889675,0.0,0.002307692307692308,0.0015384615384615385
0,0,0,1,0,0,0,1,0,1,1,1,0.21846328671328674,0.005,0.2124948384948385,0.0,0.06701587301587301,0.015857142857142858
0,0,0,1,0,0,0,1,1,0,0,0,0.4675104729176895,0.0001374570446735395,6.872852233676975e-05,0.0,0.002061855670103093,0.000549828178694158
0,0,0,1,0,0,0,1,1,0,0,1,0.11427777777777777,0.01399758397630738,0.0003846153846153846,0.010079365079365079,0.7116130465279401,0.0
0,0,0,1,0,0,0,1,1,0,1,0,0.020833333333333336,0.0,0.0,0.014166666666666666,0.0,0.005833333333333333
0,0,0,1,0,0,0,1,1,0,1,1,0.027286324786324787,0.012564102564102564,0.0,0.016388888888888887,0.26,0.005833333333333333
0,0,0,1,0,0,0,1,1,1,0,0,0.3751495103508445,0.04213897186971777,6.872852233676975e-05,0.0,0.06406337049514732,0.000549828178694158
0,0,0,1,0,0,0,1,1,1,0,1,0.01955555555555555,0.0003846153846153846,0.0003846153846153846,0.0,0.30192307692307696,0.0
0,0,0,1,0,0,0,1,1,1,1,0,0.13517372496784263,0.01734206316559258,0.02619047619047619,0.014166666666666666,0.037342063165592576,0.007838345864661653
0,0,0,1,0,0,0,1,1,1,1,1,0.0283974358974359,0.015897435897435898,0.006666666666666666,0.014166666666666666,0.12,0.005833333333333333
0,0,0,1,0,0,1,0,0,0,0,0,0.030596716191865662,0.21397372130001155,0.1835823672404283,0.0,0.02950003870164015,0.0
0,0,0,1,0,0,1,0,0,0,0,1,0.004905660377358491,0.6165175202156334,0.004150943396226415,0.0,0.37065229110512127,0.0003773584905660377
0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.4464891774891774,0.30762987012987014,0.0,0.0,0.0
0,0,0,1,0,0,1,0,0,0,1,1,0.04911172161172161,0.387410422910423,0.11879714729714727,0.0,0.07233333333333333,0.0
0,0,0,1,0,0,1,0,0,1,0,0,0.03481818541154258,0.1305348602141591,0.12806799484306972,0.0,0.05164901636772299,0.051147994569407766
0,0,0,1,0,0,1,0,0,1,0,1,0.33582051282051284,0.822087912087912,0.0,0.0,0.4768095238095237,0.0010526315789473684
0,0,0,1,0,0,1,0,0,1,1,0,0.13442857142857143,0.3328809523809524,0.27002380952380955,0.0,0.0,0.0
0,0,0,1,0,0,1,0,0,1,1,1,0.2221117216117216,0.38058791208791204,0.15161965811965808,0.0,0.12466666666666669,0.0
0,0,0,1,0,0,1,0,1,0,0,0,0.16862022415953742,0.27642272544084745,0.0,0.0,0.1041823727553242,0.05505616215546632
0,0,0,1,0,0,1,0,1,0,0,1,0.20903285276814695,0.20903285276814695,0.0,0.0,0.08663232845585789,0.0
0,0,0,1,0,0,1,0,1,0,1,0,0.0,0.13347619047619047,0.0,0.0,0.0,0.0
0,0,0,1,0,0,1,0,1,0,1,1,0.009772727272727273,0.017828282828282825,0.0,0.0,0.0,0.0
0,0,0,1,0,0,1,0,1,1,0,0,0.14611585236114105,0.27085495946643207,0.0,0.0,0.1615781923923221,0.04355290757519402
0,0,0,1,0,0,1,0,1,1,0,1,0.12620347626229975,0.1725475537534361,0.0,0.0,0.11261528993881935,0.0
0,0,0,1,0,0,1,0,1,1,1,0,0.16699999999999998,0.25303174603174605,0.01,0.0,0.06,0.0
0,0,0,1,0,0,1,0,1,1,1,1,0.16027894327894326,0.17919114219114213,0.03,0.0,0.06,0.0
0,0,0,1,0,0,1,1,0,0,0,0,0.029723034235423086,0.006040425396515319,0.20955534481029,0.0,0.14034848341682227,0.05118298607310101
0,0,0,1,0,0,1,1,0,0,0,1,0.0,0.04998603762166955,0.10505317509284483,0.0,0.1652395523919371,0.0
0,0,0,1,0,0,1,1,0,0,1,0,0.011632165778399784,0.0,0.25798509558092125,0.0,0.0,0.030731744558905438
0,0,0,1,0,0,1,1,0,0,1,1,0.0008146118721461187,0.008333333333333333,0.03491289979649485,0.006,0.012575757575757575,0.0012422764227642278
0,0,0,1,0,0,1,1,0,1,0,0,0.03039162650178751,0.005352779332890995,0.21906964177555896,0.0,0.12721932761205237,0.05073335348892826
0,0,0,1,0,0,1,1,0,1,0,1,0.0,0.02517077978009593,0.13034565790386288,0.0,0.12318956587738475,0.0
0,0,0,1,0,0,1,1,0,1,1,0,0.006092535979938227,0.0,0.2355917431227379,0.0,0.0,0.060733508601665286
0,0,0,1,0,0,1,1,0,1,1,1,0.0002666666666666667,0.0,0.0645932501062954,0.006,0.0037834915294965754,0.018338367500189454
0,0,0,1,0,0,1,1,1,0,0,0,0.002778344348053074,0.003252421913879341,0.003264776721517978,0.0,0.10784604247176724,0.04082061313881308
0,0,0,1,0,0,1,1,1,0,0,1,0.0,0.024456704248799418,0.026290840558513856,0.0,0.07317559587849062,0.0
0,0,0,1,0,0,1,1,1,0,1,0,0.018109778689855815,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,1,1,1,1,0,0,0.0013937819338562996,0.005825351727987301,0.0016362491835727772,0.0,0.0976294034758607,0.05106195400852922
0,0,0,1,0,0,1,1,1,1,0,1,0.0,0.011862992034404475,0.013440434107235132,0.0,0.13450129223705948,0.0
0,0,0,1,0,0,1,1,1,1,1,0,0.011080050506872281,0.0,0.0,0.0,0.0,0.02301820717608172
0,0,0,1,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0,0,0,0,0,0,0.4207412921921705,0.4207412921921705,0.32508417918810123,0.0,0.0865472475395833,0.0
0,0,0,1,0,1,0,0,0,0,0,1,0.3820095908424684,0.3884898657855313,0.33054557717475574,0.0,0.1032646732747213,0.011924291894858465
0,0,0,1,0,1,0,0,0,0,1,0,0.2663672942045035,0.2658911037283131,0.264484680693983,0.0,0.0013953488372093023,0.0014285714285714286
0,0,0,1,0,1,0,0,0,0,1,1,0.3387193310565404,0.3387193310565404,0.2556113873206896,0.0,0.0013953488372093023,0.0
0,0,0,1,0,1,0,0,0,1,0,0,0.41268430594623384,0.37012965446043894,0.3016572492503327,0.0,0.10822004760297167,0.0
0,0,0,1,0,1,0,0,0,1,0,1,0.36582633700561196,0.33889301630816976,0.2870858024207067,0.0,0.11514754901647742,0.005512898290629383
0,0,0,1,0,1,0,0,0,1,1,0,0.25811015134736065,0.2568339608711702,0.11881801402731634,0.0,0.002195348837209302,0.0014285714285714286
0,0,0,1,0,1,0,0,0,1,1,1,0.35968080291801213,0.35888080291801217,0.21880835701765938,0.0,0.002195348837209302,0.0
0,0,0,1,0,1,0,0,1,0,0,0,0.2880117105117105,0.2880117105117105,0.0,0.0,0.1657551337551338,0.0
0,0,0,1,0,1,0,0,1,0,0,1,0.21464691813324635,0.21464691813324635,0.0,0.0,0.08149777530659813,0.0
0,0,0,1,0,1,0,0,1,0,1,0,0.21756081042592013,0.23308888922457371,0.02333333333333333,0.02663238395591337,0.05074675324675324,0.013341543329765164
0,0,0,1,0,1,0,0,1,0,1,1,0.3633982683982685,0.3633982683982685,0.02333333333333333,0.01640764790764791,0.016666666666666666,0.0
0,0,0,1,0,1,0,0,1,1,0,0,0.17166691564694922,0.19446837752967505,0.0,0.0,0.28171908376070576,0.0
0,0,0,1,0,1,0,0,1,1,0,1,0.1320105557345573,0.14221299856302105,0.0,0.0,0.26085666267114116,0.0
0,0,0,1,0,1,0,0,1,1,1,0,0.5271281492875003,0.5387197617277546,0.006666666666666666,0.0,0.13675691244239632,0.007686263826659573
0,0,0,1,0,1,0,0,1,1,1,1,0.4467176210885888,0.44865310495955646,0.006666666666666666,0.0,0.10193548387096774,0.0
0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.19341269841269842,0.0,0.1497142857142857,0.0
0,0,0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.07795238095238095,0.0,0.2068253968253968,0.0
0,0,0,1,0,1,0,1,0,0,1,0,0.11691716616716617,0.0,0.13557345432345433,0.0,0.018000000000000002,0.0
0,0,0,1,0,1,0,1,0,0,1,1,0.11316991341991342,0.005,0.10839213564213564,0.0,0.07644444444444445,0.01835714285714286
0,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,0.10176190476190476,0.0,0.08666666666666668,0.0
0,0,0,1,0,1,0,1,0,1,0,1,0.02,0.0,0.026523809523809522,0.0,0.11577777777777777,0.0
0,0,0,1,0,1,0,1,0,1,1,0,0.0657972027972028,0.002857142857142857,0.11523920523920525,0.0,0.013000000000000001,0.0
0,0,0,1,0,1,0,1,0,1,1,1,0.09537229437229439,0.007857142857142858,0.1098802308802309,0.0,0.06344444444444444,0.015857142857142858
0,0,0,1,0,1,0,1,1,0,0,0,0.40558730158730155,0.028666666666666663,0.0022222222222222222,0.0,0.0928198774133309,0.0
0,0,0,1,0,1,0,1,1,0,0,1,0.08827777777777777,0.01399758397630738,0.0003846153846153846,0.02507936507936508,0.6125535227184163,0.0
0,0,0,1,0,1,0,1,1,0,1,0,0.034166666666666665,0.013333333333333332,0.0,0.014166666666666666,0.020476190476190474,0.005833333333333333
0,0,0,1,0,1,0,1,1,0,1,1,0.027286324786324787,0.012564102564102564,0.0,0.016388888888888887,0.20714285714285716,0.005833333333333333
0,0,0,1,0,1,0,1,1,1,0,0,0.3003167943167943,0.034897047397047395,0.0,0.0,0.12595118252627635,0.0028382303275920296
0,0,0,1,0,1,0,1,1,1,0,1,0.01955555555555555,0.0003846153846153846,0.0003846153846153846,0.0,0.29351037851037853,0.0024126984126984128
0,0,0,1,0,1,0,1,1,1,1,0,0.10084354534354535,0.011912198912198912,0.009523809523809523,0.014166666666666666,0.054055056055056054,0.005833333333333333
0,0,0,1,0,1,0,1,1,1,1,1,0.0283974358974359,0.015897435897435898,0.006666666666666666,0.014166666666666666,0.12214285714285715,0.005833333333333333
0,0,0,1,0,1,1,0,0,0,0,0,0.02203019571295433,0.07067155239947592,0.7388709178682568,0.013111111111111108,0.013676172724448588,0.0
0,0,0,1,0,1,1,0,0,0,0,1,0.018799999999999997,0.39718095238095236,0.3215030303030303,0.0026666666666666666,0.1886857142857143,0.0
0,0,0,1,0,1,1,0,0,0,1,0,0.034999999999999996,0.33859523809523817,0.3028095238095238,0.0,0.0,0.0
0,0,0,1,0,1,1,0,0,0,1,1,0.06738095238095237,0.31885714285714284,0.15922222222222224,0.0,0.05566666666666666,0.0
0,0,0,1,0,1,1,0,0,1,0,0,0.07812444260720122,0.11018922271714623,0.386066732264071,0.0,0.02606896551724138,0.0
0,0,0,1,0,1,1,0,0,1,0,1,0.16107692307692303,0.4587912087912088,0.20226884226884226,0.0,0.2222857142857143,0.0
0,0,0,1,0,1,1,0,0,1,1,0,0.12187301587301588,0.295563492063492,0.3149761904761904,0.0,0.0,0.0
0,0,0,1,0,1,1,0,0,1,1,1,0.1632698412698413,0.299079365079365,0.15433333333333332,0.0,0.078,0.0
0,0,0,1,0,1,1,0,1,0,0,0,0.09599381174381177,0.0,0.0,0.0,0.09599381174381177,0.0
0,0,0,1,0,1,1,0,1,0,0,1,0.1617442557442557,0.1105587468087468,0.0,0.0,0.08298853923853926,0.0
0,0,0,1,0,1,1,0,1,0,1,0,0.14091666666666666,0.20085714285714285,0.006666666666666666,0.0,0.014249999999999999,0.0
0,0,0,1,0,1,1,0,1,0,1,1,0.11068939393939395,0.10782828282828284,0.006666666666666666,0.0,0.014249999999999999,0.0
0,0,0,1,0,1,1,0,1,1,0,0,0.29198451295860367,0.2516183492073759,0.0,0.0,0.11238647390145182,0.0012032146957520092
0,0,0,1,0,1,1,0,1,1,0,1,0.17609322866675803,0.16798034645093465,0.0,0.0,0.10844669219669219,0.0
0,0,0,1,0,1,1,0,1,1,1,0,0.36924999999999997,0.4117460317460317,0.0,0.0,0.04758333333333333,0.0
0,0,0,1,0,1,1,0,1,1,1,1,0.2540440947940948,0.2687062937062937,0.0,0.0,0.04758333333333333,0.0
0,0,0,1,0,1,1,1,0,0,0,0,0.0,0.0,0.2262543774324614,0.0,0.0,0.0
0,0,0,1,0,1,1,1,0,0,0,1,0.0,0.027207725045685697,0.14200181856659935,0.0,0.09148140199126416,0.0
0,0,0,1,0,1,1,1,0,0,1,0,0.00031746031746031746,0.0,0.007631746031746032,0.0,0.0,0.0009523809523809524
0,0,0,1,0,1,1,1,0,0,1,1,0.0,0.0030000000000000005,0.007552380952380952,0.0,0.006999999999999999,0.0
0,0,0,1,0,1,1,1,0,1,0,0,0.01675196545024131,0.015231895464654087,0.16383133979239825,0.0,0.0946286379519138,0.0
0,0,0,1,0,1,1,1,0,1,0,1,0.009372465320741182,0.021116805411208896,0.1334496600818317,0.0,0.10665540529995844,0.0
0,0,0,1,0,1,1,1,0,1,1,0,0.0015295815295815296,0.0012121212121212121,0.41005598845598845,0.0,0.0018181818181818182,0.0009523809523809524
0,0,0,1,0,1,1,1,0,1,1,1,0.0,0.0,0.2460006568144499,0.0,0.001379310344827586,0.0
0,0,0,1,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.15131940065040897,0.0
0,0,0,1,0,1,1,1,1,0,0,1,0.0,0.011085970524716191,0.014361154911320936,0.04,0.11323750686038286,0.0
0,0,0,1,0,1,1,1,1,0,1,0,0.00282526654930747,0.0,0.0,0.0,0.013308524309273935,0.0
0,0,0,1,0,1,1,1,1,0,1,1,0.0,0.0,0.0,0.02,0.0021428571428571425,0.0
0,0,0,1,0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.13452139308816555,0.016200620542286492
0,0,0,1,0,1,1,1,1,1,0,1,0.0,0.004608988568315918,0.006490513047651616,0.02,0.14308146511097147,0.006375525677345697
0,0,0,1,0,1,1,1,1,1,1,0,0.00282526654930747,0.0,0.02,0.0,0.008091133004926108,0.0
0,0,0,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.02,0.0021428571428571425,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0.49431455634515026,0.4839600827270313,0.44436952323987716,0.0,0.0,0.03446737378715848
0,0,0,1,1,0,0,0,0,0,0,1,0.4276636904761905,0.42703869047619053,0.4286011904761905,0.0,0.0040625,0.0009375
0,0,0,1,1,0,0,0,0,0,1,0,0.42517399635100944,0.4107872453154119,0.41041564576111056,0.0,0.0,0.05081331784172225
0,0,0,1,1,0,0,0,0,0,1,1,0.37835742035742037,0.37835742035742037,0.29801226551226545,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,1,0,0,0.40820734180883234,0.41787925943693166,0.3577555025009653,0.0,0.04,0.05079729615066325
0,0,0,1,1,0,0,0,0,1,0,1,0.3295792748917749,0.3289542748917749,0.2701098484848485,0.0,0.0440625,0.0009375
0,0,0,1,1,0,0,0,0,1,1,0,0.3711739945280314,0.3744838704139277,0.3462380447761879,0.0,0.0,0.05560848233119899
0,0,0,1,1,0,0,0,0,1,1,1,0.3447057761215065,0.34448355389928426,0.3165744062429455,0.0,0.0,0.00267665418227216
0,0,0,1,1,0,0,0,1,0,0,0,0.21731901696597586,0.21731901696597586,0.0,0.0,0.0,0.13102785974029313
0,0,0,1,1,0,0,0,1,0,0,1,0.7409285360974271,0.7589285360974273,0.0,0.0014814814814814814,0.00548578811369509,0.012502229034366194
0,0,0,1,1,0,0,0,1,0,1,0,0.17884250491524714,0.19040361434452166,0.0,0.0,0.0,0.09310708683106526
0,0,0,1,1,0,0,0,1,0,1,1,0.6325899861478282,0.6405899861478282,0.0,0.0014814814814814814,0.0,0.0052502780867630695
0,0,0,1,1,0,0,0,1,1,0,0,0.22914304534219707,0.2113869201814242,0.0,0.0,0.22,0.04786354984674444
0,0,0,1,1,0,0,0,1,1,0,1,0.44594382797991455,0.4539438279799146,0.0,0.0,0.18148578811369512,0.003045977011494253
0,0,0,1,1,0,0,0,1,1,1,0,0.1552405966018699,0.17350744380360716,0.0,0.0,0.14,0.04002753928185209
0,0,0,1,1,0,0,0,1,1,1,1,0.4830063404028921,0.49100634040289215,0.0,0.0,0.1,0.001379310344827586
0,0,0,1,1,0,0,1,0,0,0,0,0.03993585281342921,0.00792787198100291,0.040188840387263475,0.014166840822013235,0.0023144776655213087,0.011225784694475398
0,0,0,1,1,0,0,1,0,0,0,1,0.020303030303030302,0.017272727272727273,0.03795093795093795,0.14562770562770563,0.04833333333333333,0.0006060606060606061
0,0,0,1,1,0,0,1,0,0,1,0,0.2966468156026979,0.002606060606060606,0.33988356088356086,0.010373737373737375,0.0,0.002606060606060606
0,0,0,1,1,0,0,1,0,0,1,1,0.21385056610056613,0.005606060606060606,0.24110267510267513,0.08562770562770564,0.020666666666666663,0.018963203463203463
0,0,0,1,1,0,0,1,0,1,0,0,0.4166480227016137,0.07500979018239014,0.06390332171981011,0.004318181818181818,0.011061968013011656,0.008775877264921949
0,0,0,1,1,0,0,1,0,1,0,1,0.20901731601731602,0.045987012987012986,0.043831890331890326,0.061818181818181814,0.033666666666666664,0.0006060606060606061
0,0,0,1,1,0,0,1,0,1,1,0,0.4512908858016874,0.07130960042906946,0.2631567349591816,0.004318181818181818,0.0,0.0026370340573880395
0,0,0,1,1,0,0,1,0,1,1,1,0.3225831668331668,0.044320346320346315,0.17742501942501945,0.0018181818181818182,0.020666666666666663,0.016463203463203464
0,0,0,1,1,0,0,1,1,0,0,0,0.03775163398692811,0.0035294117647058825,0.0,0.0,0.0,0.0035294117647058825
0,0,0,1,1,0,0,1,1,0,0,1,0.12422222222222222,0.10533333333333333,0.0,0.0,0.324,0.0
0,0,0,1,1,0,0,1,1,0,1,0,0.021362745098039215,0.0035294117647058825,0.0,0.014166666666666666,0.0,0.009362745098039216
0,0,0,1,1,0,0,1,1,0,1,1,0.08916666666666667,0.08333333333333334,0.0,0.014166666666666666,0.18,0.005833333333333333
0,0,0,1,1,0,0,1,1,1,0,0,0.012222222222222221,0.0,0.0,0.0,0.0,0.001807941424950718
0,0,0,1,1,0,0,1,1,1,0,1,0.04545454545454545,0.036565656565656565,0.0,0.0,0.12,0.0
0,0,0,1,1,0,0,1,1,1,1,0,0.015357142857142856,0.0,0.009523809523809523,0.014166666666666666,0.0,0.006785714285714286
0,0,0,1,1,0,0,1,1,1,1,1,0.04906565656565656,0.036565656565656565,0.006666666666666666,0.014166666666666666,0.08,0.005833333333333333
0,0,0,1,1,0,1,0,0,0,0,0,0.002,0.7811031746031748,0.003333333333333333,0.2822539682539683,0.0006666666666666666,0.0
0,0,0,1,1,0,1,0,0,0,0,1,0.06685714285714286,0.5189603174603176,0.06685714285714286,0.0734920634920635,0.07828571428571428,0.0
0,0,0,1,1,0,1,0,0,0,1,0,0.0,0.5752113997113996,0.21012987012987014,0.09173015873015872,0.0,0.0
0,0,0,1,1,0,1,0,0,0,1,1,0.05218315018315017,0.35098978798978797,0.11139238539238538,0.03011111111111111,0.028999999999999998,0.0
0,0,0,1,1,0,1,0,0,1,0,0,0.002,0.301074074074074,0.0462962962962963,0.08366666666666667,0.022888888888888893,0.0
0,0,0,1,1,0,1,0,0,1,0,1,0.12200000000000001,0.3195476190476191,0.5059999999999999,0.009000000000000001,0.1272857142857143,0.0
